clock,net.if.in[ens160],net.if.out[ens160],"proc.num[,,run]",proc.num[],system.cpu.intr,"system.cpu.load[percpu,avg1]","system.cpu.load[percpu,avg15]","system.cpu.load[percpu,avg5]",system.cpu.switches,"system.cpu.util[,idle]","system.cpu.util[,interrupt]","system.cpu.util[,iowait]","system.cpu.util[,nice]","system.cpu.util[,softirq]","system.cpu.util[,steal]","system.cpu.util[,system]","system.cpu.util[,user]","system.swap.size[,free]","system.swap.size[,pfree]","system.swap.size[,total]","vfs.fs.inode[/,pfree]","vfs.fs.inode[/boot,pfree]","vfs.fs.inode[/var/lib/docker/aufs,pfree]","vfs.fs.inode[/var/lib/kubelet,pfree]","vfs.fs.inode[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/,pfree]","vfs.fs.size[/,total]","vfs.fs.size[/,used]","vfs.fs.size[/boot,free]","vfs.fs.size[/boot,pfree]","vfs.fs.size[/boot,total]","vfs.fs.size[/boot,used]","vfs.fs.size[/var/lib/docker/aufs,pfree]","vfs.fs.size[/var/lib/docker/aufs,total]","vfs.fs.size[/var/lib/docker/aufs,used]","vfs.fs.size[/var/lib/kubelet,free]","vfs.fs.size[/var/lib/kubelet,pfree]","vfs.fs.size[/var/lib/kubelet,total]","vfs.fs.size[/var/lib/kubelet,used]","vfs.fs.size[/var/lib/rancher/volumes,free]","vfs.fs.size[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/var/lib/rancher/volumes,total]","vfs.fs.size[/var/lib/rancher/volumes,used]",vm.memory.size[available],vm.memory.size[total],normal,cpu,mem,io
1529575262,25299512,27500200,2,204,5521,3.1100,0.5100,1.3100,9948,20.1162,0.0000,0.0853,0.0341,20.5842,0.0000,9.6912,49.4202,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8280,79680208896,6934888448,408983552,87.2071,494512128,59996160,90.8279,79680208896,6934908928,68674129920,90.8280,79680208896,6934880256,68674142208,90.8280,79680208896,6934867968,6610853888,8371621888,1,0,0,0
1529575267,25400640,28155920,4,204,5309,2.9400,0.5300,1.3000,9802,20.0854,0.0000,0.0854,0.0342,20.3862,0.0000,9.7694,49.5900,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8279,79680208896,6934953984,408983552,87.2071,494512128,59996160,90.8278,79680208896,6934974464,68674072576,90.8279,79680208896,6934937600,68674084864,90.8279,79680208896,6934925312,6614028288,8371621888,1,0,0,0
1529575272,25451984,27671256,5,204,5493,2.7800,0.5300,1.3000,10161,20.1435,0.0000,0.0854,0.0342,20.6078,0.0000,9.7419,49.4874,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8278,79680208896,6935011328,408983552,87.2071,494512128,59996160,90.8278,79680208896,6935031808,68674007040,90.8278,79680208896,6935003136,68674023424,90.8278,79680208896,6934986752,6614085632,8371621888,1,0,0,0
1529575277,25410832,27633000,2,204,5475,2.8000,0.5300,1.3300,9677,20.0990,0.0000,0.0855,0.0342,20.6726,0.0000,9.8702,49.3591,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8277,79680208896,6935076864,408983552,87.2071,494512128,59996160,90.8277,79680208896,6935101440,68673945600,90.8277,79680208896,6935064576,68673957888,90.8277,79680208896,6935052288,6614024192,8371621888,1,0,0,0
1529575282,25393128,27368312,4,205,5499,2.7400,0.5500,1.3400,10220,20.0000,0.0000,0.0853,0.0341,20.6997,0.0000,9.8327,49.2833,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8276,79680208896,6935142400,408983552,87.2071,494512128,59996160,90.8276,79680208896,6935158784,68673880064,90.8276,79680208896,6935130112,68673896448,90.8277,79680208896,6935113728,6614110208,8371621888,1,0,0,0
1529575287,24975840,28854408,2,204,5617,2.9200,0.5800,1.4000,9871,19.9488,0.0000,0.0853,0.0341,20.8660,0.0000,9.9642,48.8654,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8275,79680208896,6935203840,408983552,87.2071,494512128,59996160,90.8275,79680208896,6935232512,68673818624,90.8276,79680208896,6935191552,68673826816,90.8276,79680208896,6935183360,6613549056,8371621888,1,0,0,0
1529575292,26100592,27613104,3,204,5549,3.4100,0.6200,1.5200,10048,19.7342,0.0000,0.0853,0.0341,20.9952,0.0000,9.9676,49.1300,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8275,79680208896,6935269376,408983552,87.2071,494512128,59996160,90.8274,79680208896,6935293952,68673757184,90.8275,79680208896,6935252992,68673769472,90.8275,79680208896,6935240704,6613786624,8371621888,1,0,0,0
1529575297,25380168,27549504,2,204,5392,3.2100,0.6200,1.5200,9905,19.5985,0.0000,0.0852,0.0341,21.0956,0.0000,10.0034,49.0453,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8274,79680208896,6935326720,408983552,87.2071,494512128,59996160,90.8274,79680208896,6935347200,68673691648,90.8274,79680208896,6935318528,68673716224,90.8274,79680208896,6935293952,6613762048,8371621888,1,0,0,0
1529575302,25440400,27573752,2,204,5516,3.2800,0.6300,1.5600,9854,19.4699,0.0000,0.0850,0.0340,21.1761,0.0000,10.0562,49.2010,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8273,79680208896,6935384064,408983552,87.2071,494512128,59996160,90.8273,79680208896,6935404544,68673638400,90.8273,79680208896,6935371776,68673646592,90.8273,79680208896,6935363584,6613737472,8371621888,1,0,0,0
1529575307,24624384,28211792,4,204,5352,3.1700,0.6400,1.5600,10011,19.1067,0.0000,0.0850,0.0000,21.3800,0.0000,10.0255,49.2180,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.8272,79680208896,6935449600,408983552,87.2071,494512128,59996160,90.8272,79680208896,6935470080,68673576960,90.8272,79680208896,6935433216,68673589248,90.8273,79680208896,6935420928,6612725760,8371621888,1,0,0,0
