clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],normal,bono_cpu,bono_mem,bono_io,homestead_cpu,homestead_mem,homestead_io,sprout_cpu,sprout_mem,sprout_io
1529580602,104520,51160,13,306,805,90.6300,17.6600,38.6100,2722,0.0000,0.0000,0.5164,0.0000,0.1666,0.0000,97.1838,2.1656,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1639,79680208896,7436967936,408983552,87.2071,494512128,59996160,90.1639,79680208896,7436976128,68172034048,90.1639,79680208896,7436976128,68172034048,90.1639,79680208896,7436976128,7786082304,8371621888,266200,206824,2,207,699,0.0600,13.3600,4.4600,2108,95.0134,0.0000,0.3178,0.0167,0.6692,0.0000,1.3880,2.6426,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9716,79680208896,7582392320,408983552,87.2071,494512128,59996160,89.9716,79680208896,7582375936,68026621952,89.9716,79680208896,7582388224,68026626048,89.9716,79680208896,7582384128,7648739328,8371621888,3163480,1526152,2,206,2562,0.0100,0.2700,0.0800,3044,87.1993,0.0000,0.3031,0.0000,5.3613,0.0000,2.1384,4.9958,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7979,79680208896,6957584384,408983552,87.2071,494512128,59996160,90.7979,79680208896,6957592576,68651425792,90.7979,79680208896,6957584384,68651425792,90.7979,79680208896,6957584384,6613049344,8371621888,0,0,0,1,0,0,0,0,0,0
1529580607,53328,541256,13,306,808,91.4600,18.1000,39.6300,2228,0.0000,0.0000,0.5832,0.0000,0.1500,0.0000,96.9505,2.2996,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1639,79680208896,7436984320,408983552,87.2071,494512128,59996160,90.1639,79680208896,7436984320,68172017664,90.1639,79680208896,7436992512,68172025856,90.1639,79680208896,7436984320,7786082304,8371621888,223776,613016,5,207,855,0.0500,13.2900,4.3900,1664,94.9473,0.0000,0.3010,0.0167,0.6688,0.0000,1.3889,2.6756,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9716,79680208896,7582408704,408983552,87.2071,494512128,59996160,89.9716,79680208896,7582404608,68026601472,89.9716,79680208896,7582408704,68026605568,89.9716,79680208896,7582404608,7648628736,8371621888,3118024,1946304,2,206,2529,0.0100,0.2700,0.0800,3158,86.9916,0.0000,0.2858,0.0000,5.5789,0.0000,2.2024,4.9260,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7979,79680208896,6957604864,408983552,87.2071,494512128,59996160,90.7979,79680208896,6957613056,68651413504,90.7979,79680208896,6957596672,68651413504,90.7979,79680208896,6957596672,6613131264,8371621888,0,0,0,1,0,0,0,0,0,0
1529580612,98904,48168,24,306,726,92.1400,18.5400,40.6300,2649,0.0000,0.0000,0.5667,0.0000,0.1500,0.0000,96.9833,2.3000,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1639,79680208896,7436992512,408983552,87.2071,494512128,59996160,90.1639,79680208896,7436992512,68172009472,90.1639,79680208896,7437000704,68172009472,90.1639,79680208896,7437000704,7786090496,8371621888,265960,184144,5,207,735,0.0500,13.2100,4.3200,1973,94.9155,0.0000,0.4850,0.0167,0.6356,0.0000,1.4718,2.7258,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9715,79680208896,7582437376,408983552,87.2071,494512128,59996160,89.9715,79680208896,7582420992,68026580992,89.9715,79680208896,7582429184,68026585088,89.9715,79680208896,7582425088,7648649216,8371621888,3165680,1508984,3,206,2506,0.0100,0.2700,0.0700,3228,86.8178,0.0000,0.3025,0.0000,5.5584,0.0000,2.2185,5.0588,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7979,79680208896,6957621248,408983552,87.2071,494512128,59996160,90.7979,79680208896,6957633536,68651388928,90.7979,79680208896,6957621248,68651388928,90.7979,79680208896,6957621248,6613028864,8371621888,0,0,0,1,0,0,0,0,0,0
1529580617,51968,68952,15,306,790,92.7700,18.9800,41.6200,2231,0.0000,0.0000,0.5666,0.0000,0.1833,0.0000,97.0338,2.2163,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1639,79680208896,7437000704,408983552,87.2071,494512128,59996160,90.1639,79680208896,7437008896,68172001280,90.1639,79680208896,7437008896,68172001280,90.1639,79680208896,7437008896,7786164224,8371621888,215584,201528,2,207,801,0.0400,13.1400,4.2400,1606,94.6330,0.0000,0.4850,0.0167,0.6358,0.0000,1.4716,2.6928,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9715,79680208896,7582461952,408983552,87.2071,494512128,59996160,89.9715,79680208896,7582445568,68026552320,89.9715,79680208896,7582457856,68026552320,89.9715,79680208896,7582457856,7648681984,8371621888,3113640,1513480,4,206,2565,0.0100,0.2700,0.0700,2766,86.6343,0.0000,0.3187,0.0000,5.7564,0.0000,2.3162,4.9824,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7979,79680208896,6957633536,408983552,87.2071,494512128,59996160,90.7979,79680208896,6957641728,68651376640,90.7979,79680208896,6957633536,68651376640,90.7979,79680208896,6957633536,6613008384,8371621888,0,0,0,1,0,0,0,0,0,0
1529580622,99144,46216,21,306,732,93.3500,19.4200,42.6000,2363,0.0000,0.0000,0.5666,0.0000,0.1833,0.0000,97.0500,2.2496,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1639,79680208896,7437008896,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437017088,68171993088,90.1638,79680208896,7437017088,68171993088,90.1638,79680208896,7437017088,7786045440,8371621888,263040,180792,4,207,768,0.0400,13.0700,4.1700,2053,94.6638,0.0000,0.4852,0.0167,0.6190,0.0000,1.4553,2.7104,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9715,79680208896,7582482432,408983552,87.2071,494512128,59996160,89.9715,79680208896,7582466048,68026531840,89.9715,79680208896,7582478336,68026535936,89.9715,79680208896,7582474240,7648575488,8371621888,3165776,1518752,2,206,2510,0.0100,0.2700,0.0700,3252,86.3295,0.0000,0.3008,0.0000,5.9796,0.0000,2.3407,4.9799,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7978,79680208896,6957658112,408983552,87.2071,494512128,59996160,90.7978,79680208896,6957670400,68651356160,90.7979,79680208896,6957654016,68651368448,90.7979,79680208896,6957641728,6613114880,8371621888,0,0,0,1,0,0,0,0,0,0
1529580627,54288,509904,13,306,759,94.4500,19.8600,43.5500,2288,0.0000,0.0000,0.5667,0.0000,0.2000,0.0000,97.0157,2.2500,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1638,79680208896,7437025280,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437025280,68171976704,90.1638,79680208896,7437033472,68171976704,90.1638,79680208896,7437033472,7786061824,8371621888,238368,640504,2,207,791,0.0400,13.0000,4.1000,1495,94.6963,0.0000,0.4850,0.0167,0.6190,0.0000,1.4726,2.6923,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9714,79680208896,7582511104,408983552,87.2071,494512128,59996160,89.9714,79680208896,7582498816,68026507264,89.9714,79680208896,7582502912,68026511360,89.9714,79680208896,7582498816,7648600064,8371621888,3112744,1931472,2,206,2510,0.0100,0.2700,0.0700,2840,86.0326,0.0000,0.2835,0.0000,6.1428,0.0000,2.3543,5.1034,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7978,79680208896,6957670400,408983552,87.2071,494512128,59996160,90.7978,79680208896,6957678592,68651339776,90.7978,79680208896,6957670400,68651339776,90.7978,79680208896,6957670400,6613147648,8371621888,0,0,0,1,0,0,0,0,0,0
1529580632,104344,43128,15,306,789,94.8900,20.2900,44.4900,2574,0.0000,0.0000,0.3834,0.0000,0.1834,0.0000,97.0662,2.2670,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1638,79680208896,7437033472,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437033472,68171968512,90.1638,79680208896,7437041664,68171968512,90.1638,79680208896,7437041664,7786061824,8371621888,269168,212720,3,207,689,0.0300,12.9300,4.0400,1940,94.7959,0.0000,0.4520,0.0167,0.5692,0.0000,1.4730,2.6615,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9714,79680208896,7582531584,408983552,87.2071,494512128,59996160,89.9714,79680208896,7582515200,68026478592,89.9714,79680208896,7582531584,68026490880,89.9714,79680208896,7582519296,7648468992,8371621888,3169392,1534744,2,206,2531,0.0100,0.2700,0.0700,3000,85.7285,0.0000,0.3159,0.0000,6.3300,0.0000,2.3627,5.0549,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7978,79680208896,6957694976,408983552,87.2071,494512128,59996160,90.7978,79680208896,6957703168,68651319296,90.7978,79680208896,6957690880,68651327488,90.7978,79680208896,6957682688,6613168128,8371621888,0,0,0,1,0,0,0,0,0,0
1529580637,41184,69808,33,306,757,95.3000,20.7200,45.4100,2437,0.0000,0.0000,0.4001,0.0000,0.2000,0.0000,97.2157,2.2174,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1638,79680208896,7437041664,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437053952,68171956224,90.1638,79680208896,7437053952,68171956224,90.1638,79680208896,7437053952,7786070016,8371621888,221936,175944,2,207,791,0.0300,12.8600,3.9700,1610,94.9255,0.0000,0.5027,0.0168,0.5696,0.0000,1.4235,2.6139,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9714,79680208896,7582552064,408983552,87.2071,494512128,59996160,89.9714,79680208896,7582543872,68026462208,89.9714,79680208896,7582547968,68026462208,89.9714,79680208896,7582547968,7648518144,8371621888,3115672,1501888,5,206,2527,0.0100,0.2600,0.0700,2913,85.5587,0.0000,0.2979,0.0000,6.4431,0.0000,2.4208,5.1970,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7978,79680208896,6957707264,408983552,87.2071,494512128,59996160,90.7978,79680208896,6957715456,68651302912,90.7978,79680208896,6957707264,68651302912,90.7978,79680208896,6957707264,6613311488,8371621888,0,0,0,1,0,0,0,0,0,0
1529580642,99816,50904,13,306,756,95.6800,21.1400,46.3200,2195,0.0000,0.0000,0.3835,0.0000,0.2001,0.0000,97.2491,2.1507,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1638,79680208896,7437053952,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437062144,68171948032,90.1638,79680208896,7437062144,68171948032,90.1638,79680208896,7437062144,7786061824,8371621888,260384,182936,2,207,729,0.0300,12.7900,3.9000,2239,94.8417,0.0000,0.5359,0.0168,0.5694,0.0000,1.3898,2.7299,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9713,79680208896,7582584832,408983552,87.2071,494512128,59996160,89.9713,79680208896,7582568448,68026437632,89.9713,79680208896,7582572544,68026441728,89.9713,79680208896,7582568448,7648419840,8371621888,3159216,1505664,3,206,2546,0.0100,0.2600,0.0700,3093,85.5261,0.0000,0.2805,0.0000,6.5250,0.0000,2.5074,5.1972,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7978,79680208896,6957723648,408983552,87.2071,494512128,59996160,90.7977,79680208896,6957740032,68651286528,90.7978,79680208896,6957723648,68651286528,90.7978,79680208896,6957723648,6613200896,8371621888,0,0,0,1,0,0,0,0,0,0
1529580647,58936,630976,16,306,822,95.6800,21.5700,47.2300,2216,0.0000,0.0000,0.4167,0.0000,0.2000,0.0000,97.1324,2.2670,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1638,79680208896,7437062144,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437070336,68171939840,90.1638,79680208896,7437070336,68171939840,90.1638,79680208896,7437070336,7786233856,8371621888,238096,780344,2,207,930,0.0200,12.7200,3.8400,1677,94.8082,0.0000,0.5360,0.0167,0.5696,0.0000,1.4075,2.6633,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9713,79680208896,7582605312,408983552,87.2071,494512128,59996160,89.9713,79680208896,7582588928,68026408960,89.9713,79680208896,7582601216,68026417152,89.9713,79680208896,7582593024,7648440320,8371621888,3123336,2088856,6,206,2476,0.0000,0.2600,0.0600,2801,85.3550,0.0000,0.3125,0.0000,6.6075,0.0000,2.5193,5.1316,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7977,79680208896,6957740032,408983552,87.2071,494512128,59996160,90.7977,79680208896,6957748224,68651270144,90.7977,79680208896,6957740032,68651270144,90.7977,79680208896,6957740032,6614360064,8371621888,0,0,0,1,0,0,0,0,0,0
1529580652,100520,82064,13,306,733,96.1000,21.9900,48.1000,2582,0.0000,0.0000,0.4168,0.0000,0.2000,0.0000,97.1500,2.1507,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1638,79680208896,7437070336,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437078528,68171931648,90.1638,79680208896,7437078528,68171931648,90.1638,79680208896,7437078528,7786246144,8371621888,268944,182624,2,207,706,0.0200,12.6600,3.7700,1982,94.8400,0.0000,0.5195,0.0168,0.5196,0.0000,1.4077,2.6479,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9713,79680208896,7582621696,408983552,87.2071,494512128,59996160,89.9713,79680208896,7582609408,68026388480,89.9713,79680208896,7582621696,68026392576,89.9713,79680208896,7582617600,7648411648,8371621888,3169960,1511384,2,206,2610,0.0000,0.2600,0.0600,2948,85.0605,0.0000,0.2949,0.0000,6.7877,0.0000,2.5893,5.1942,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7977,79680208896,6957752320,408983552,87.2071,494512128,59996160,90.7977,79680208896,6957760512,68651257856,90.7977,79680208896,6957752320,68651261952,90.7977,79680208896,6957748224,6614499328,8371621888,0,0,0,1,0,0,0,0,0,0
1529580657,53808,42624,22,306,769,96.4200,22.4100,48.9700,2121,0.0000,0.0000,0.4167,0.0000,0.1833,0.0000,97.2157,2.1837,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1638,79680208896,7437086720,408983552,87.2071,494512128,59996160,90.1638,79680208896,7437086720,68171915264,90.1637,79680208896,7437094912,68171915264,90.1637,79680208896,7437094912,7786254336,8371621888,216224,181920,2,207,819,0.0200,12.5900,3.7100,1495,94.8533,0.0000,0.4696,0.0168,0.5200,0.0000,1.4415,2.6161,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9712,79680208896,7582642176,408983552,87.2071,494512128,59996160,89.9713,79680208896,7582638080,68026368000,89.9712,79680208896,7582642176,68026372096,89.9713,79680208896,7582638080,7648485376,8371621888,3110880,1492248,2,206,2489,0.0000,0.2600,0.0600,3176,84.7317,0.0000,0.2773,0.0000,7.0161,0.0000,2.6286,5.2683,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7977,79680208896,6957768704,408983552,87.2071,494512128,59996160,90.7977,79680208896,6957780992,68651241472,90.7977,79680208896,6957768704,68651241472,90.7977,79680208896,6957768704,6614392832,8371621888,0,0,0,1,0,0,0,0,0,0
1529580662,101272,51816,15,306,760,96.7000,22.8300,49.8100,2653,0.0000,0.0000,0.4335,0.0167,0.1834,0.0000,97.1491,2.2341,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1637,79680208896,7437094912,408983552,87.2071,494512128,59996160,90.1637,79680208896,7437094912,68171907072,90.1637,79680208896,7437103104,68171907072,90.1637,79680208896,7437103104,7786262528,8371621888,268712,203040,2,207,670,0.0200,12.5200,3.6500,2075,94.9832,0.0000,0.4865,0.0168,0.5036,0.0000,1.4597,2.5164,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9712,79680208896,7582674944,408983552,87.2071,494512128,59996160,89.9712,79680208896,7582654464,68026339328,89.9712,79680208896,7582670848,68026351616,89.9712,79680208896,7582658560,7648391168,8371621888,3160384,1539952,2,206,2558,0.0000,0.2600,0.0600,3072,84.4459,0.0000,0.2761,0.0000,7.2518,0.0000,2.6303,5.2777,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7977,79680208896,6957785088,408983552,87.2071,494512128,59996160,90.7977,79680208896,6957793280,68651225088,90.7977,79680208896,6957785088,68651225088,90.7977,79680208896,6957785088,6614360064,8371621888,0,0,0,1,0,0,0,0,0,0
1529580667,54824,530056,17,306,767,96.9700,23.2400,50.6500,2346,0.0000,0.0000,0.3834,0.0167,0.2166,0.0000,97.2829,2.1170,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1637,79680208896,7437103104,408983552,87.2071,494512128,59996160,90.1637,79680208896,7437111296,68171898880,90.1637,79680208896,7437111296,68171898880,90.1637,79680208896,7437111296,7786278912,8371621888,224376,627008,2,207,839,0.0200,12.4500,3.5900,1714,95.1318,0.0000,0.4700,0.0168,0.5203,0.0000,1.4094,2.5344,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9712,79680208896,7582699520,408983552,87.2071,494512128,59996160,89.9712,79680208896,7582691328,68026314752,89.9712,79680208896,7582695424,68026314752,89.9712,79680208896,7582695424,7648415744,8371621888,3082344,1913072,2,206,2492,0.0000,0.2500,0.0600,2892,84.3482,0.0000,0.2914,0.0000,7.2572,0.0000,2.6559,5.3424,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7976,79680208896,6957809664,408983552,87.2071,494512128,59996160,90.7976,79680208896,6957821952,68651200512,90.7976,79680208896,6957809664,68651212800,90.7977,79680208896,6957797376,6614421504,8371621888,0,0,0,1,0,0,0,0,0,0
1529580672,98640,50280,12,306,759,97.2100,23.6600,51.4700,2521,0.0000,0.0000,0.3666,0.0167,0.2333,0.0000,97.3004,2.0997,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1637,79680208896,7437119488,408983552,87.2071,494512128,59996160,90.1637,79680208896,7437119488,68171890688,90.1637,79680208896,7437119488,68171890688,90.1637,79680208896,7437119488,7786287104,8371621888,270600,182432,2,207,763,0.0200,12.3900,3.5300,1918,95.0336,0.0000,0.3188,0.0168,0.5204,0.0000,1.3763,2.5004,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9711,79680208896,7582728192,408983552,87.2071,494512128,59996160,89.9711,79680208896,7582715904,68026290176,89.9711,79680208896,7582720000,68026294272,89.9711,79680208896,7582715904,7648440320,8371621888,3169080,1506672,2,206,2521,0.0000,0.2500,0.0600,3159,83.9177,0.0000,0.2741,0.0000,7.4521,0.0000,2.6957,5.4991,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7976,79680208896,6957821952,408983552,87.2071,494512128,59996160,90.7976,79680208896,6957834240,68651188224,90.7976,79680208896,6957821952,68651188224,90.7976,79680208896,6957821952,6614450176,8371621888,0,0,0,1,0,0,0,0,0,0
1529580677,47104,65104,26,306,782,97.6400,24.0700,52.2700,2358,0.0000,0.0000,0.3999,0.0167,0.2166,0.0000,97.2005,2.1326,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1637,79680208896,7437127680,408983552,87.2071,494512128,59996160,90.1637,79680208896,7437127680,68171870208,90.1637,79680208896,7437139968,68171870208,90.1637,79680208896,7437139968,7786295296,8371621888,213824,198616,3,207,776,0.0100,12.3200,3.4700,1553,95.2981,0.0000,0.3021,0.0168,0.5369,0.0000,1.3432,2.5680,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9711,79680208896,7582748672,408983552,87.2071,494512128,59996160,89.9711,79680208896,7582744576,68026261504,89.9711,79680208896,7582748672,68026265600,89.9711,79680208896,7582744576,7648337920,8371621888,3119728,1530912,2,206,2608,0.0000,0.2500,0.0600,2798,83.6974,0.0000,0.2892,0.0000,7.5884,0.0000,2.6371,5.6716,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7976,79680208896,6957842432,408983552,87.2071,494512128,59996160,90.7976,79680208896,6957850624,68651175936,90.7976,79680208896,6957834240,68651175936,90.7976,79680208896,6957834240,6614462464,8371621888,0,0,0,1,0,0,0,0,0,0
1529580682,102600,50480,12,306,753,97.8300,24.4700,53.0700,2279,0.0000,0.0000,0.3999,0.0167,0.1999,0.0000,97.2505,2.1163,4172316672,97.1444,4294963200,95.4714,99.7583,95.4714,95.4714,95.4714,90.1637,79680208896,7437139968,408983552,87.2071,494512128,59996160,90.1637,79680208896,7437139968,68171862016,90.1637,79680208896,7437148160,68171862016,90.1637,79680208896,7437148160,7786180608,8371621888,257680,185016,4,207,723,0.0100,12.2500,3.4100,1994,95.2157,0.0000,0.3020,0.0168,0.5369,0.0000,1.4103,2.5503,4205105152,97.9078,4294963200,95.5598,99.7583,95.5598,95.5598,95.5598,89.9711,79680208896,7582769152,408983552,87.2071,494512128,59996160,89.9711,79680208896,7582760960,68026245120,89.9711,79680208896,7582765056,68026245120,89.9711,79680208896,7582765056,7648362496,8371621888,3164480,1507936,4,206,2515,0.0000,0.2500,0.0600,3157,83.6970,0.0000,0.2891,0.0000,7.5417,0.0000,2.6979,5.6698,4294963200,100.0000,4294963200,95.5581,99.7583,95.5581,95.5581,95.5581,90.7976,79680208896,6957850624,408983552,87.2071,494512128,59996160,90.7976,79680208896,6957867008,68651159552,90.7976,79680208896,6957850624,68651159552,90.7976,79680208896,6957850624,6614622208,8371621888,0,0,0,1,0,0,0,0,0,0
