timestamp,bono_normal,bono_cpu/limit,bono_cpu/request,bono_cpu/usage,bono_cpu/usage_rate,bono_filesystem/limit,bono_filesystem/usage,bono_memory/cache,bono_memory/limit,bono_memory/major_page_faults,bono_memory/major_page_faults_rate,bono_memory/page_faults,bono_memory/page_faults_rate,bono_memory/request,bono_memory/rss,bono_memory/usage,bono_memory/working_set,bono_uptime,bono_normal,homestead_normal,homestead_cpu/limit,homestead_cpu/request,homestead_cpu/usage,homestead_cpu/usage_rate,homestead_filesystem/limit,homestead_filesystem/usage,homestead_memory/cache,homestead_memory/limit,homestead_memory/major_page_faults,homestead_memory/major_page_faults_rate,homestead_memory/page_faults,homestead_memory/page_faults_rate,homestead_memory/request,homestead_memory/rss,homestead_memory/usage,homestead_memory/working_set,homestead_uptime,homestead_normal,sprout_normal,sprout_cpu/limit,sprout_cpu/request,sprout_cpu/usage,sprout_cpu/usage_rate,sprout_filesystem/limit,sprout_filesystem/usage,sprout_memory/cache,sprout_memory/limit,sprout_memory/major_page_faults,sprout_memory/major_page_faults_rate,sprout_memory/page_faults,sprout_memory/page_faults_rate,sprout_memory/request,sprout_memory/rss,sprout_memory/usage,sprout_memory/working_set,sprout_uptime,sprout_normal,bono_cpu,bono_mem,bono_io,homestead_cpu,homestead_mem,homestead_io,sprout_cpu,sprout_mem,sprout_io,normal
1529577340,1,0,0,265852831975,3,79680208896,1429504,4780032,0,0,0,14663657,226.39498901367188,0,84119552,88899584,88854528,81775511,1,0,0,0,2355843633251,184,79680208896,286720,808706048,0,0,0,10305649,123.37164306640624,0,174096384,982802432,982749184,81690444,0,1,0,0,8079295902741,744,79680208896,253952,87969792,0,0,0,24273120,347.7090759277344,0,1166680064,1254772736,1254731776,81770200,1,0,0,0,1,0,0,0,0,0,0
1529577360,1,0,0,265893324960,2,79680208896,1429504,4780032,0,0,0,14665514,103.57957458496094,0,84119552,88899584,88854528,81795556,1,0,0,0,2358801370125,184,79680208896,286720,809906176,0,0,0,10306789,71.05882263183594,0,174522368,984457216,984403968,81710442,0,1,0,0,8096449817893,705,79680208896,253952,88211456,0,0,0,24281494,344.2557678222656,0,1166680064,1254985728,1254944768,81790305,1,0,0,0,1,0,0,0,0,0,0
1529577380,1,0,0,265954648044,3,79680208896,1429504,4780032,0,0,0,14669170,193.0132598876953,0,84119552,88899584,88854528,81815440,1,0,0,0,2362063495828,187,79680208896,286720,811196416,0,0,0,10308929,122.93219757080078,0,175144960,986382336,986329088,81730409,0,1,0,0,8105609528755,720,79680208896,253952,88338432,0,0,0,24285061,280.44381713867193,0,1166680064,1255018496,1254973440,81810239,1,0,0,0,1,0,0,0,0,0,0
1529577400,1,0,0,266014709818,3,79680208896,1429504,4780032,0,0,0,14672845,193.16552734375,0,84119552,88985600,88940544,81835453,1,0,0,0,2367191252649,182,79680208896,286720,813301760,0,0,0,10311842,103.79879760742188,0,175738880,989102080,989048832,81750452,0,1,0,0,8117359457993,724,79680208896,253952,88498176,0,0,0,24290921,361.402587890625,0,1166680064,1255301120,1255260160,81830159,1,0,0,0,1,0,0,0,0,0,0
1529577420,1,0,0,266104501819,3,79680208896,1429504,4780032,0,0,0,14678346,206.9813690185547,0,84119552,88989696,88944640,81855466,1,0,0,0,2369069952902,182,79680208896,286720,814063616,0,0,0,10313188,130.92782592773438,0,176046080,990142464,990089216,81770388,0,1,0,0,8140798700811,730,79680208896,253952,88813568,0,0,0,24300843,309.18804931640625,0,1166680064,1255583744,1255542784,81850177,1,0,0,0,1,0,0,0,0,0,0
1529577440,1,0,0,266164269887,3,79680208896,1429504,4780032,0,0,0,14681988,224.61605834960938,0,84119552,88899584,88854528,81875451,1,0,0,0,2374674074719,184,79680208896,286720,816340992,0,0,0,10315602,79.39198303222656,0,176889856,993247232,993193984,81790392,0,1,0,0,8149432484232,735,79680208896,253952,88928256,0,0,0,24304694,327.987060546875,0,1166680064,1255731200,1255690240,81870231,1,0,0,0,1,0,0,0,0,0,0
1529577460,1,0,0,266197919222,2,79680208896,1429504,4780032,0,0,0,14683825,151.1358184814453,0,84119552,88899584,88854528,81895429,1,0,0,0,2378217190753,187,79680208896,286720,817758208,0,0,0,10317706,111.16949462890624,0,177295360,995065856,995012608,81810438,0,1,0,0,8163263714933,707,79680208896,253952,89124864,0,0,0,24311531,349.6473388671875,0,1166680064,1255882752,1255841792,81890255,1,0,0,0,1,0,0,0,0,0,0
1529577480,1,0,0,266311159595,3,79680208896,1429504,4784128,0,0,0,14690233,172.17666625976562,0,84119552,89030656,88985600,81915562,1,0,0,0,2381793042839,182,79680208896,286720,819220480,0,0,0,10319313,82.03944396972656,0,177864704,997183488,997130240,81830432,0,1,0,0,8175963979734,723,79680208896,253952,89296896,0,0,0,24317692,350.81689453125,0,1166680064,1256099840,1256058880,81910195,1,0,0,0,1,0,0,0,0,0,0
1529577500,1,0,0,266358771253,2,79680208896,1429504,4784128,0,0,0,14692982,166.0872344970703,0,84119552,88903680,88858624,81935464,1,0,0,0,2384382229614,182,79680208896,286720,820273152,0,0,0,10320715,98.98560333251952,0,178302976,998604800,998551552,81850461,0,1,0,0,8197344837252,704,79680208896,253952,89595904,0,0,0,24327399,319.9112854003906,0,1166680064,1256402944,1256361984,81930207,1,0,0,0,1,0,0,0,0,0,0
1529577520,1,0,0,266418332716,3,79680208896,1429504,4788224,0,0,0,14696361,185.3760223388672,0,84119552,88907776,88862720,81955439,1,0,0,0,2387413040553,182,79680208896,286720,821510144,0,0,0,10323124,144.92547607421875,0,178737152,1000321024,1000267776,81870434,0,1,0,0,8204856510765,730,79680208896,253952,89698304,0,0,0,24330395,291.3811950683594,0,1166680064,1256378368,1256337408,81950179,1,0,0,0,1,0,0,0,0,0,0
1529577540,1,0,0,266481447533,3,79680208896,1429504,4788224,0,0,0,14700039,184.92889404296875,0,84119552,88997888,88952832,81975487,1,0,0,0,2393050150592,183,79680208896,286720,823812096,0,0,0,10326389,106.27842712402344,0,179650560,1003581440,1003528192,81890411,0,1,0,0,8227678963804,725,79680208896,253952,90009600,0,0,0,24340647,325.7922058105469,0,1166680064,1256812544,1256771584,81970172,1,0,0,0,1,0,0,0,0,0,0
1529577560,1,0,0,266517605231,2,79680208896,1433600,4788224,0,0,0,14701878,137.73536682128906,0,84119552,88907776,88862720,81995448,1,0,0,0,2394949916348,189,79680208896,286720,824553472,0,0,0,10327729,133.82928466796878,0,179933184,1004597248,1004544000,81910475,0,1,0,0,8238596513863,718,79680208896,253952,90161152,0,0,0,24346002,352.58953857421875,0,1166680064,1256964096,1256923136,81990254,1,0,0,0,1,0,0,0,0,0,0
1529577580,1,0,0,266620118681,3,79680208896,1433600,4788224,0,0,0,14708262,198.99484252929688,0,84119552,89034752,88989696,82015504,1,0,0,0,2398053222482,186,79680208896,286720,825802752,0,0,0,10329490,106.06683349609376,0,180342784,1006223360,1006170112,81930523,0,1,0,0,8247109196152,700,79680208896,253952,90279936,0,0,0,24349716,305.6541442871094,0,1166684160,1257086976,1257046016,82010213,1,0,0,0,1,0,0,0,0,0,0
1529577600,1,0,0,266666405143,2,79680208896,1433600,4788224,0,0,0,14711006,176.47103881835938,0,84119552,89034752,88989696,82035462,1,0,0,0,2404267505284,181,79680208896,286720,828354560,0,0,0,10333053,104.34396362304688,0,181104640,1009561600,1009508352,81950445,0,1,0,0,8260765022923,712,79680208896,253952,90472448,0,0,0,24355728,313.65570068359375,0,1166684160,1257263104,1257222144,82030271,1,0,0,0,1,0,0,0,0,0,0
1529577620,1,0,0,266723802814,3,79680208896,1433600,4788224,0,0,0,14714378,190.0616149902344,0,84119552,88907776,88862720,82055457,1,0,0,0,2407188419885,180,79680208896,286720,829554688,0,0,0,10335228,134.61331176757812,0,181833728,1011388416,1011335168,81970378,0,1,0,0,8283891994861,707,79680208896,253952,90816512,0,0,0,24366531,330.49090576171875,0,1166688256,1257627648,1257586688,82050266,1,0,0,0,1,0,0,0,0,0,0
1529577640,1,0,0,266759049180,2,79680208896,1433600,4788224,0,0,0,14716203,130.62428283691406,0,84119552,88907776,88862720,82075536,1,0,0,0,2409550935008,182,79680208896,286720,830504960,0,0,0,10336353,86.99273681640625,0,182235136,1012834304,1012781056,81990453,0,1,0,0,8297770938173,713,79680208896,253952,91049984,0,0,0,24373808,374.2317199707031,0,1166688256,1257816064,1257775104,82070242,1,0,0,0,1,0,0,0,0,0,0
1529577660,1,0,0,266856199494,3,79680208896,1433600,4788224,0,0,0,14721706,175.6952667236328,0,84119552,88907776,88862720,82095447,1,0,0,0,2413097225238,184,79680208896,286720,831934464,0,0,0,10338229,97.5496063232422,0,182779904,1014841344,1014788096,82010483,0,1,0,0,8304994360600,712,79680208896,253952,91168768,0,0,0,24377098,324.3272705078125,0,1166688256,1257857024,1257816064,82090224,1,0,0,0,1,0,0,0,0,0,0
1529577680,1,0,0,266896820172,3,79680208896,1433600,4788224,0,0,0,14724446,239.1869354248047,0,84119552,89034752,88989696,82115449,1,0,0,0,2416804528555,187,79680208896,286720,833417216,0,0,0,10340353,107.2672882080078,0,183279616,1016737792,1016684544,82030444,0,1,0,0,8324346825707,685,79680208896,253952,91545600,0,0,0,24386811,344.1044616699219,0,1166688256,1258270720,1258225664,82110178,1,0,0,0,1,0,0,0,0,0,0
1529577700,1,0,0,266951185435,2,79680208896,1433600,4788224,0,0,0,14726936,132.658447265625,0,84119552,88993792,88948736,82135526,1,0,0,0,2419914060960,182,79680208896,286720,834650112,0,0,0,10342153,105.74051666259766,0,183885824,1018609664,1018556416,82050465,0,1,0,0,8333475318491,702,79680208896,253952,91697152,0,0,0,24391642,371.6162414550781,0,1166688256,1258385408,1258340352,82130260,1,0,0,0,1,0,0,0,0,0,0
1529577720,1,0,0,267042565123,3,79680208896,1433600,4788224,0,0,0,14731897,168.92713928222656,0,84119552,88907776,88862720,82155444,1,0,0,0,2425609389125,187,79680208896,286720,836911104,0,0,0,10345114,97.6305923461914,0,184811520,1021747200,1021693952,82070461,0,1,0,0,8344281615308,702,79680208896,253952,91869184,0,0,0,24397167,359.06072998046875,0,1166688256,1258659840,1258618880,82150202,1,0,0,0,1,0,0,0,0,0,0
1529577740,1,0,0,267097829867,3,79680208896,1433600,4788224,0,0,0,14735540,239.83819580078125,0,84119552,88907776,88862720,82175488,1,0,0,0,2428331728061,187,79680208896,286720,837988352,0,0,0,10346867,120.98161315917969,0,185204736,1023307776,1023254528,82090504,0,1,0,0,8365523783923,712,79680208896,253952,92225536,0,0,0,24407597,349.6194763183594,0,1166692352,1259044864,1259003904,82170215,1,0,0,0,1,0,0,0,0,0,0
1529577760,1,0,0,267155786180,3,79680208896,1433600,4788224,0,0,0,14739195,207.78440856933602,0,84119552,88907776,88862720,82195434,1,0,0,0,2434127272766,185,79680208896,286720,840245248,0,0,0,10350142,104.96697998046876,0,186187776,1026461696,1026408448,82110431,0,1,0,0,8377079177352,677,79680208896,253952,92479488,0,0,0,24413054,319.9689636230469,0,1167441920,1259933696,1259892736,82190178,1,0,0,0,1,0,0,0,0,0,0
1529577780,1,0,0,267214850473,2,79680208896,1433600,4788224,0,0,0,14742843,185.09310913085938,0,84119552,88907776,88862720,82215483,1,0,0,0,2436935408887,181,79680208896,286720,841334784,0,0,0,10352264,136.85554504394528,0,186720256,1028120576,1028067328,82130423,0,1,0,0,8388243447104,708,79680208896,253952,92692480,0,0,0,24419408,403.3981628417969,0,1166692352,1259384832,1259343872,82210250,1,0,0,0,1,0,0,0,0,0,0
1529577800,1,0,0,267290218070,2,79680208896,1433600,4792320,0,0,0,14746550,131.18399047851562,0,84119552,89001984,88952832,82235504,1,0,0,0,2440459119844,187,79680208896,286720,842686464,0,0,0,10354056,95.4547119140625,0,187285504,1030008832,1029955584,82150368,0,1,0,0,8400420139091,632,79680208896,253952,92983296,0,0,0,24425919,338.4690246582031,0,1166700544,1259737088,1259696128,82230218,1,0,0,0,1,0,0,0,0,0,0
1529577820,1,0,0,267345358718,3,79680208896,1433600,4796416,0,0,0,14750190,240.6873016357422,0,84119552,89006080,88961024,82255546,1,0,0,0,2442510560124,191,79680208896,286720,843489280,0,0,0,10355227,109.44719696044922,0,187604992,1031221248,1031163904,82170459,0,1,0,0,8419849675332,682,79680208896,253952,93384704,0,0,0,24436487,371.1878356933594,0,1166700544,1260208128,1260167168,82250228,1,0,0,0,1,0,0,0,0,0,0
1529577840,1,0,0,267415470938,2,79680208896,1433600,4800512,0,0,0,14753875,151.65618896484375,0,84119552,89006080,88956928,82275555,1,0,0,0,2446033839001,186,79680208896,286720,844840960,0,0,0,10356751,80.61566925048828,0,188235776,1033199616,1033146368,82190416,0,1,0,0,8428593176185,704,79680208896,253952,93544448,0,0,0,24440838,350.7559509277344,0,1166700544,1260244992,1260204032,82270250,1,0,0,0,1,0,0,0,0,0,0
1529577860,1,0,0,267467630183,4,79680208896,1437696,4796416,0,0,0,14757534,282.9325256347656,0,84119552,88915968,88870912,82295508,1,0,0,0,2451350526468,185,79680208896,286720,846839808,0,0,0,10359400,92.2413558959961,0,189329408,1036193792,1036140544,82210418,0,1,0,0,8441659279827,659,79680208896,253952,93859840,0,0,0,24447788,350.6687927246094,0,1166700544,1260568576,1260527616,82290252,1,0,0,0,1,0,0,0,0,0,0
1529577880,0,0,0,267811818561,12,79680208896,1437696,4796416,0,0,0,14761239,133.09072875976562,0,84119552,88915968,88870912,82315593,0,1,0,0,2455090183098,138,79680208896,286720,848101376,0,0,0,10362870,128.66560363769528,0,190099456,1038307328,1038254080,82230378,1,1,0,0,8447066735003,297,79680208896,253952,94449664,0,0,0,24455156,405.8204956054688,0,1166721024,1261170688,1261129728,82310164,1,0,0,1,0,0,0,0,0,0,0
1529577900,0,0,0,268499270017,35,79680208896,1437696,4800512,0,0,0,14763798,132.52822875976562,0,84119552,89047040,88997888,82335546,0,1,0,0,2457161146287,135,79680208896,286720,848822272,0,0,0,10364904,132.61488342285156,0,190545920,1039368192,1039314944,82250314,1,1,0,0,8455011881044,278,79680208896,253952,94814208,0,0,0,24465388,358.3296813964844,0,1166721024,1261568000,1261527040,82330234,1,0,0,1,0,0,0,0,0,0,0
1529577920,0,0,0,268998631015,34,79680208896,1437696,4796416,0,0,0,14767164,230.7784118652344,0,84119552,89006080,88961024,82355477,0,1,0,0,2459136041225,134,79680208896,286720,849506304,0,0,0,10366669,120.15103912353516,0,190984192,1040543744,1040490496,82270387,1,1,0,0,8459782090687,266,79680208896,253952,94867456,0,0,0,24471106,319.44744873046875,0,1166721024,1261678592,1261637632,82350193,1,0,0,1,0,0,0,0,0,0,0
1529577940,0,0,0,269581182366,34,79680208896,1437696,4796416,0,0,0,14769366,130.40142822265622,0,84119552,88915968,88870912,82375601,0,1,0,0,2463142605024,137,79680208896,286720,850882560,0,0,0,10370407,128.05084228515622,0,191770624,1042780160,1042726912,82290356,1,1,0,0,8464481910255,269,79680208896,253952,94920704,0,0,0,24478188,406.6965637207031,0,1166721024,1261719552,1261678592,82370183,1,0,0,1,0,0,0,0,0,0,0
1529577960,0,0,0,270015269728,33,79680208896,1437696,4796416,0,0,0,14771846,189.22186279296875,0,84119552,88915968,88870912,82395578,0,1,0,0,2466205531886,136,79680208896,286720,851939328,0,0,0,10372602,97.71257019042969,0,192450560,1044508672,1044455424,82310318,1,1,0,0,8469075521700,270,79680208896,253952,94969856,0,0,0,24483996,341.8100280761719,0,1166721024,1261727744,1261682688,82390184,1,0,0,1,0,0,0,0,0,0,0
1529577980,0,0,0,271040327192,34,79680208896,1437696,4796416,0,0,0,14776250,149.46279907226562,0,84119552,89006080,88961024,82415561,0,1,0,0,2467877309291,136,79680208896,286720,852512768,0,0,0,10374312,139.44534301757812,0,192794624,1045430272,1045377024,82330342,1,1,0,0,8477641665466,271,79680208896,253952,95068160,0,0,0,24496080,383.5129089355469,0,1166721024,1261797376,1261756416,82410233,1,0,0,1,0,0,0,0,0,0,0
1529578000,0,0,0,271631967523,33,79680208896,1437696,4796416,0,0,0,14778171,109.6962890625,0,84119552,89042944,88997888,82435501,0,1,0,0,2471657097649,134,79680208896,286720,853835776,0,0,0,10377719,121.23351287841795,0,193662976,1047564288,1047511040,82350352,1,1,0,0,8481387404288,269,79680208896,253952,95117312,0,0,0,24501406,383.5923461914063,0,1166721024,1261838336,1261797376,82430260,1,0,0,1,0,0,0,0,0,0,0
1529578020,0,0,0,272553458023,33,79680208896,1437696,4796416,0,0,0,14781673,126.24229431152344,0,84119552,89006080,88961024,82455605,0,1,0,0,2473399340187,113,79680208896,286720,854446080,0,0,0,10379514,116.56983947753906,0,193970176,1048510464,1048457216,82370402,1,1,0,0,8486897859042,211,79680208896,253952,95215616,0,0,0,24510119,335.201904296875,0,1166721024,1262063616,1262022656,82450212,1,0,0,1,0,0,0,0,0,0,0
1529578040,0,0,0,273302323221,33,79680208896,1437696,4796416,0,0,0,14784517,128.71601867675778,0,84119552,88915968,88870912,82475544,0,1,0,0,2474701182129,111,79680208896,286720,854876160,0,0,0,10380607,93.44365692138672,0,194301952,1049178112,1049124864,82390387,1,1,0,0,8488669555966,167,79680208896,253952,95260672,0,0,0,24513209,292.3280029296875,0,1166721024,1262108672,1262067712,82470204,1,0,0,1,0,0,0,0,0,0,0
1529578060,0,0,0,273701095945,35,79680208896,1437696,4796416,0,0,0,14787598,271.8853759765625,0,84119552,88915968,88870912,82495546,0,1,0,0,2475737065505,66,79680208896,286720,855236608,0,0,0,10382587,126.73200988769531,0,194576384,1049935872,1049882624,82410435,1,1,0,0,8490916762902,80,79680208896,253952,95297536,0,0,0,24521293,287.8792419433594,0,1166721024,1262018560,1261977600,82490210,1,0,0,1,0,0,0,0,0,0,0
1529578080,0,0,0,274614794421,33,79680208896,1437696,4796416,0,0,0,14791033,124.88289642333984,0,84119552,88915968,88870912,82515600,0,1,0,0,2477184420394,46,79680208896,286720,855695360,0,0,0,10387098,145.99365234375,0,194826240,1050632192,1050574848,82430376,1,1,0,0,8492160322804,109,79680208896,253952,95326208,0,0,0,24525119,337.5718688964844,0,1166721024,1262047232,1262006272,82510219,1,0,0,1,0,0,0,0,0,0,0
1529578100,0,0,0,275275244976,35,79680208896,1441792,4800512,0,0,0,14793863,151.571044921875,0,84119552,89006080,88961024,82535535,0,1,0,0,2478945499157,93,79680208896,286720,856305664,0,0,0,10388735,86.59452819824219,0,195276800,1051709440,1051656192,82450389,1,1,0,0,8496167934068,130,79680208896,253952,95420416,0,0,0,24533731,279.46243286132807,0,1166721024,1262141440,1262100480,82530226,1,0,0,1,0,0,0,0,0,0,0
1529578120,0,0,0,275713837274,34,79680208896,1441792,4800512,0,0,0,14796938,240.41163635253903,0,84549632,89370624,89325568,82555570,0,1,0,0,2479206054339,17,79680208896,286720,856371200,0,0,0,10390377,112.43273162841795,0,195317760,1051774976,1051721728,82470404,1,1,0,0,8497054283421,55,79680208896,253952,95428608,0,0,0,24539049,330.48388671875,0,1166721024,1262149632,1262108672,82550232,1,0,0,1,0,0,0,0,0,0,0
1529578140,0,0,0,276225627832,34,79680208896,1441792,4800512,0,0,0,14798262,89.61007690429688,0,84119552,88920064,88875008,82575618,0,1,0,0,2479492065915,10,79680208896,286720,856432640,0,0,0,10393932,135.4345703125,0,195342336,1051774976,1051721728,82490417,1,1,0,0,8498038923023,54,79680208896,253952,95432704,0,0,0,24543582,251.67369079589844,0,1166721024,1262153728,1262112768,82570145,1,0,0,1,0,0,0,0,0,0,0
1529578160,0,0,0,277283457795,34,79680208896,1441792,4804608,0,0,0,14802405,134.07057189941406,0,84119552,89014272,88969216,82595572,0,1,0,0,2479660101784,9,79680208896,286720,856473600,0,0,0,10395238,74.20648956298828,0,195371008,1051967488,1051914240,82510389,1,1,0,0,8499097930621,56,79680208896,253952,95506432,0,0,0,24549179,297.6121826171875,0,1166721024,1262227456,1262186496,82590186,1,0,0,1,0,0,0,0,0,0,0
1529578180,0,0,0,278115666900,34,79680208896,1441792,4804608,0,0,0,14805538,131.46049499511722,0,84119552,89014272,88969216,82615583,0,1,0,0,2479864484771,10,79680208896,286720,856514560,0,0,0,10397808,135.21110534667972,0,195387392,1051979776,1051926528,82530313,1,1,0,0,8500485251426,52,79680208896,253952,95514624,0,0,0,24557562,316.7099304199219,0,1166721024,1262235648,1262194688,82610176,1,0,0,1,0,0,0,0,0,0,0
1529578200,0,0,0,278658601802,34,79680208896,1441792,4804608,0,0,0,14808096,161.3528289794922,0,84119552,88924160,88879104,82635511,0,1,0,0,2480063938811,10,79680208896,286720,856555520,0,0,0,10400357,139.75546264648438,0,195411968,1052049408,1051996160,82550385,1,1,0,0,8501342979327,52,79680208896,253952,95522816,0,0,0,24561807,257.78659057617193,0,1166721024,1262243840,1262202880,82630161,1,0,0,1,0,0,0,0,0,0,0
1529578220,0,0,0,279108382638,35,79680208896,1441792,4804608,0,0,0,14809379,101.94906616210938,0,84119552,89014272,88969216,82655528,0,1,0,0,2480361125368,10,79680208896,286720,856621056,0,0,0,10403911,125.10308837890624,0,195432448,1052053504,1052000256,82570345,1,1,0,0,8502359278344,51,79680208896,253952,95526912,0,0,0,24567332,280.44052124023443,0,1166721024,1262247936,1262206976,82650191,1,0,0,1,0,0,0,0,0,0,0
1529578240,0,0,0,279990859982,34,79680208896,1441792,4804608,0,0,0,14813499,162.04100036621094,0,84119552,88924160,88879104,82675522,0,1,0,0,2480523382031,10,79680208896,286720,856662016,0,0,0,10405841,126.86712646484376,0,195440640,1052102656,1052049408,82590398,1,1,0,0,8503316718715,52,79680208896,253952,95535104,0,0,0,24571891,248.22987365722656,0,1166721024,1262256128,1262215168,82670242,1,0,0,1,0,0,0,0,0,0,0
1529578260,0,0,0,280500130737,34,79680208896,1441792,4804608,0,0,0,14814800,87.07782745361328,0,84119552,88924160,88879104,82695569,0,1,0,0,2480667198848,10,79680208896,286720,856690688,0,0,0,10407766,144.06195068359375,0,195448832,1052225536,1052172288,82610383,1,1,0,0,8503937569030,51,79680208896,253952,95539200,0,0,0,24575937,334.0575256347656,0,1166721024,1262260224,1262219264,82690175,1,0,0,1,0,0,0,0,0,0,0
1529578280,0,0,0,281167412233,34,79680208896,1441792,4804608,0,0,0,14817930,162.99435424804688,0,84119552,89014272,88969216,82715604,0,1,0,0,2480867545645,10,79680208896,286720,856731648,0,0,0,10410325,132.51284790039062,0,195489792,1052348416,1052295168,82630324,1,1,0,0,8505626940036,51,79680208896,253952,95547392,0,0,0,24585872,301.2053527832031,0,1166721024,1262268416,1262227456,82710243,1,0,0,1,0,0,0,0,0,0,0
1529578300,0,0,0,281832248115,34,79680208896,1441792,4804608,0,0,0,14821042,160.54087829589844,0,84119552,88924160,88879104,82735516,0,1,0,0,2481228948743,10,79680208896,286720,856813568,0,0,0,10413908,103.646240234375,0,195555328,1052446720,1052393472,82650320,1,1,0,0,8506289898765,50,79680208896,253952,95555584,0,0,0,24589156,250.58465576171875,0,1166721024,1262276608,1262235648,82730186,1,0,0,1,0,0,0,0,0,0,0
1529578320,0,0,0,282703959924,34,79680208896,1441792,4804608,0,0,0,14825973,197.61538696289062,0,84119552,89014272,88969216,82755551,0,1,0,0,2481376539412,10,79680208896,286720,856846336,0,0,0,10415824,137.34703063964844,0,195584000,1052430336,1052377088,82670315,1,1,0,0,8507767849835,52,79680208896,253952,95563776,0,0,0,24597266,290.5283508300781,0,1166721024,1262391296,1262350336,82750159,1,0,0,1,0,0,0,0,0,0,0
1529578340,0,0,0,283575752818,34,79680208896,1441792,4804608,0,0,0,14829112,123.67974853515624,0,84119552,89014272,88969216,82775583,0,1,0,0,2482206958433,37,79680208896,286720,857133056,0,0,0,10419116,147.20632934570312,0,195985408,1053122560,1053069312,82690385,1,1,0,0,8509522758018,99,79680208896,253952,95600640,0,0,0,24603341,344.1681213378906,0,1166721024,1262321664,1262280704,82770177,1,0,0,1,0,0,0,0,0,0,0
1529578360,1,0,0,283923644026,33,79680208896,1441792,4804608,0,0,0,14830385,123.6665267944336,0,84119552,89010176,88965120,82795449,1,1,0,0,2483873228427,98,79680208896,286720,857755648,0,0,0,10420907,106.1910400390625,0,196542464,1054396416,1054343168,82710338,1,0,0,0,8512352290205,149,79680208896,253952,95674368,0,0,0,24609411,319.7448425292969,0,1166721024,1262522368,1262481408,82790234,0,0,0,0,0,0,0,1,0,0,0
1529578380,1,0,0,284114314884,5,79680208896,1441792,4808704,0,0,0,14835896,172.75047302246094,0,84119552,89014272,88965120,82815503,1,1,0,0,2485202096988,48,79680208896,286720,858189824,0,0,0,10423954,111.04863739013672,0,196984832,1055240192,1055186944,82730347,1,0,0,0,8513256565161,65,79680208896,253952,95682560,0,0,0,24612968,257.03741455078125,0,1166721024,1262403584,1262362624,82810163,0,0,0,0,0,0,0,1,0,0,0
1529578400,1,0,0,284174843537,3,79680208896,1445888,4808704,0,0,0,14839553,189.08126831054688,0,84119552,89018368,88973312,82835503,1,1,0,0,2486896013891,107,79680208896,286720,858771456,0,0,0,10426620,168.719970703125,0,197537792,1056415744,1056362496,82750302,1,0,0,0,8515733806492,145,79680208896,253952,95739904,0,0,0,24618303,313.9698181152344,0,1166721024,1262460928,1262419968,82830248,0,0,0,0,0,0,0,1,0,0,0
1529578420,1,0,0,284206541695,3,79680208896,1445888,4808704,0,0,0,14841374,175.58145141601562,0,84119552,89055232,89010176,82855442,1,1,0,0,2487505045568,58,79680208896,286720,858972160,0,0,0,10427940,126.71852111816406,0,197726208,1056825344,1056772096,82770367,1,0,0,0,8518125029990,141,79680208896,253952,95793152,0,0,0,24622666,258.71151733398443,0,1166721024,1262604288,1262563328,82850227,0,0,0,0,0,0,0,1,0,0,0
1529578440,1,0,0,284268293121,3,79680208896,1445888,4808704,0,0,0,14845028,188.4020538330078,0,84119552,88928256,88883200,82875471,1,1,0,0,2487886759729,12,79680208896,286720,859062272,0,0,0,10431786,120.9200668334961,0,197787648,1056976896,1056923648,82790379,1,0,0,0,8519245418074,61,79680208896,253952,95801344,0,0,0,24627445,262.13510131835943,0,1166721024,1262612480,1262571520,82870188,0,0,0,0,0,0,0,1,0,0,0
1529578460,1,0,0,284330651816,3,79680208896,1445888,4808704,0,0,0,14848692,187.78936767578125,0,84119552,89018368,88973312,82895486,1,1,0,0,2488026297116,10,79680208896,286720,859090944,0,0,0,10433082,99.42198944091795,0,197816320,1057030144,1056976896,82810405,1,0,0,0,8521240625106,56,79680208896,253952,95813632,0,0,0,24637035,273.16580200195307,0,1166721024,1262534656,1262493696,82890208,0,0,0,0,0,0,0,1,0,0,0
1529578480,1,0,0,284424493023,3,79680208896,1445888,4812800,0,0,0,14854198,190.45828247070312,0,84119552,89022464,88977408,82915606,1,0,0,0,2488182717466,11,79680208896,286720,859123712,0,0,0,10435628,185.1585235595703,0,197857280,1056980992,1056927744,82830406,0,1,0,0,8521916290773,55,79680208896,253952,95817728,0,0,0,24640341,270.60031127929693,0,1166700544,1262645248,1262604288,82910341,1,0,0,0,0,0,1,0,0,0,0
1529578500,1,0,0,284482287989,3,79680208896,1445888,4812800,0,0,0,14857838,233.2925720214844,0,84119552,89001984,88956928,82935559,1,0,0,0,2488851602614,19,79680208896,286720,859201536,0,0,0,10438655,89.34056854248047,0,197947392,1057148928,1057095680,82850364,0,1,0,0,8522602695398,59,79680208896,253952,95821824,0,0,0,24643630,283.16815185546875,0,1166700544,1262649344,1262608384,82930260,1,0,0,0,0,0,1,0,0,0,0
1529578520,1,0,0,284521121190,3,79680208896,1445888,4812800,0,0,0,14859675,153.02813720703125,0,84119552,88932352,88887296,82955514,1,0,0,0,2489354865812,23,79680208896,286720,859254784,0,0,0,10440112,66.73583221435547,0,197992448,1057357824,1057304576,82870374,0,1,0,0,8524639027199,61,79680208896,253952,95834112,0,0,0,24653546,300.7676086425781,0,1166700544,1262534656,1262493696,82950178,1,0,0,0,0,0,1,0,0,0,0
