timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime,normal,cpu,mem,io
1529578320,0,0,282703959924,34,79680208896,1441792,4804608,0,0,0,14825973,197.61538696289062,0,84119552,89014272,88969216,82755551,0,0,0,1
1529578340,0,0,283575752818,34,79680208896,1441792,4804608,0,0,0,14829112,123.67974853515624,0,84119552,89014272,88969216,82775583,0,0,0,1
1529578360,0,0,283923644026,33,79680208896,1441792,4804608,0,0,0,14830385,123.6665267944336,0,84119552,89010176,88965120,82795449,1,0,0,0
1529578380,0,0,284114314884,5,79680208896,1441792,4808704,0,0,0,14835896,172.75047302246094,0,84119552,89014272,88965120,82815503,1,0,0,0
1529578400,0,0,284174843537,3,79680208896,1445888,4808704,0,0,0,14839553,189.08126831054688,0,84119552,89018368,88973312,82835503,1,0,0,0
1529578420,0,0,284206541695,3,79680208896,1445888,4808704,0,0,0,14841374,175.58145141601562,0,84119552,89055232,89010176,82855442,1,0,0,0
1529578440,0,0,284268293121,3,79680208896,1445888,4808704,0,0,0,14845028,188.4020538330078,0,84119552,88928256,88883200,82875471,1,0,0,0
1529578460,0,0,284330651816,3,79680208896,1445888,4808704,0,0,0,14848692,187.78936767578125,0,84119552,89018368,88973312,82895486,1,0,0,0
1529578480,0,0,284424493023,3,79680208896,1445888,4812800,0,0,0,14854198,190.45828247070312,0,84119552,89022464,88977408,82915606,1,0,0,0
1529578500,0,0,284482287989,3,79680208896,1445888,4812800,0,0,0,14857838,233.2925720214844,0,84119552,89001984,88956928,82935559,1,0,0,0
1529578520,0,0,284521121190,3,79680208896,1445888,4812800,0,0,0,14859675,153.02813720703125,0,84119552,88932352,88887296,82955514,1,0,0,0
1529578540,0,0,284622529621,3,79680208896,1445888,4812800,0,0,0,14864913,155.94532775878906,0,84119552,89022464,88977408,82975526,1,0,0,0
1529578560,0,0,284677778856,3,79680208896,1445888,4812800,0,0,0,14868562,248.69036865234372,0,84119552,89042944,88997888,82995445,1,0,0,0
1529578580,0,0,284750009917,2,79680208896,1445888,4812800,0,0,0,14871974,129.85809326171878,0,84119552,88932352,88887296,83015531,1,0,0,0
1529578600,0,0,284809412522,3,79680208896,1445888,4812800,0,0,0,14875633,217.58432006835938,0,84119552,89018368,88973312,83035505,1,0,0,0
1529578620,0,0,284873849068,3,79680208896,1445888,4812800,0,0,0,14879302,184.1123962402344,0,84119552,88932352,88887296,83055497,1,0,0,0
1529578640,0,0,284937380619,3,79680208896,1445888,4812800,0,0,0,14882832,201.7887115478516,0,84119552,89022464,88977408,83075515,1,0,0,0
1529578660,0,0,285021492608,3,79680208896,1445888,4816896,0,0,0,14886882,152.98057556152344,0,84119552,89026560,88977408,83095474,1,0,0,0
1529578680,0,0,285062485183,3,79680208896,1445888,4816896,0,0,0,14889613,247.8045196533203,0,84119552,88936448,88891392,83115527,1,0,0,0
1529578700,0,0,285107075778,2,79680208896,1449984,4816896,0,0,0,14891486,109.41535949707031,0,84119552,89022464,88977408,83135484,1,0,0,0
1529578720,0,0,285197720902,3,79680208896,1449984,4816896,0,0,0,14896973,218.23341369628903,0,84119552,88936448,88891392,83155473,1,0,0,0
1529578740,0,0,285256925594,3,79680208896,1449984,4816896,0,0,0,14900625,215.36505126953125,0,84119552,88936448,88891392,83175482,1,0,0,0
1529578760,0,0,285334985163,2,79680208896,1449984,4816896,0,0,0,14904305,131.33677673339844,0,84119552,89022464,88977408,83195480,1,0,0,0
1529578780,0,0,285399076809,3,79680208896,1449984,4816896,0,0,0,14907984,186.7826995849609,0,84119552,89026560,88981504,83215554,1,0,0,0
