timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime,normal,cpu,mem,io
1529576520,0,0,2200223036014,245,79680208896,286720,747737088,0,0,0,10207057,125.81330871582031,0,152219648,900067328,900014080,80870309,0,0,0,1
1529576540,0,0,2204080073013,252,79680208896,286720,748904448,0,0,0,10208205,75.30169677734375,0,152670208,901640192,901586944,80890378,0,0,0,1
1529576560,0,0,2208852625986,242,79680208896,286720,750362624,0,0,0,10210649,124.30216979980469,0,153133056,903622656,903569408,80910364,0,0,0,1
1529576580,0,0,2213761891576,254,79680208896,286720,751808512,0,0,0,10212543,98.18187713623048,0,153620480,905539584,905486336,80930314,0,0,0,1
1529576600,0,0,2221352787594,248,79680208896,286720,754085888,0,0,0,10216320,123.53816986083984,0,154308608,908500992,908447744,80950328,0,0,0,1
1529576620,0,0,2224578420221,205,79680208896,286720,755261440,0,0,0,10218371,130.41926574707028,0,154529792,909893632,909840384,80970339,1,0,0,0
1529576640,0,0,2227090203572,174,79680208896,286720,756305920,0,0,0,10219767,97.1736831665039,0,154963968,911314944,911261696,80990313,1,0,0,0
1529576660,0,0,2229958844546,183,79680208896,286720,757493760,0,0,0,10221524,112.43026733398438,0,155197440,912740352,912687104,81010343,1,0,0,0
1529576680,0,0,2236518756710,187,79680208896,286720,760111104,0,0,0,10224792,93.3752899169922,0,156151808,916361216,916307968,81030305,1,0,0,0
1529576700,0,0,2239609100805,178,79680208896,286720,761401344,0,0,0,10227421,152.04283142089844,0,156487680,917995520,917942272,81050337,1,0,0,0
1529576720,0,0,2243215329367,183,79680208896,286720,762875904,0,0,0,10229791,120.42243957519531,0,156893184,919834624,919781376,81070330,1,0,0,0
1529576740,0,0,2246800430915,180,79680208896,286720,764354560,0,0,0,10232509,137.1361083984375,0,157487104,921849856,921796608,81090373,1,0,0,0
1529576760,0,0,2250294903041,182,79680208896,286720,765784064,0,0,0,10235181,139.8292236328125,0,157974528,923860992,923807744,81110369,1,0,0,0
