timestamp,cpu/limit,cpu/request,cpu/usage,cpu/usage_rate,filesystem/limit,filesystem/usage,memory/cache,memory/limit,memory/major_page_faults,memory/major_page_faults_rate,memory/page_faults,memory/page_faults_rate,memory/request,memory/rss,memory/usage,memory/working_set,uptime
1529510640,0,0,48955380366,3,79680208896,483328,2998272,0,0,0,2741920,176.52239990234375,0,84017152,87101440,87056384,15075477
1529510660,0,0,49006171334,4,79680208896,483328,2998272,0,0,0,2745540,316.8641357421875,0,84017152,87015424,86970368,15095468
1529510680,0,0,49050847293,2,79680208896,483328,2998272,0,0,0,2747404,98.71544647216797,0,84017152,87142400,87097344,15115484
1529510700,0,0,49149850274,3,79680208896,483328,2998272,0,0,0,2752918,187.01319885253906,0,84017152,87101440,87056384,15135443
1529510720,0,0,49212741938,3,79680208896,483328,2998272,0,0,0,2756573,191.37782287597656,0,84017152,87015424,86970368,15155438
1529510740,0,0,49265707367,4,79680208896,483328,3002368,0,0,0,2760230,299.8401184082031,0,84017152,87019520,86974464,15175441
1529510760,0,0,49310230536,2,79680208896,483328,3002368,0,0,0,2762093,103.53173065185547,0,84017152,87019520,86974464,15195521
1529510780,0,0,49403789254,3,79680208896,483328,3002368,0,0,0,2767329,177.94053649902344,0,84017152,87019520,86974464,15215444
1529510800,0,0,49454562643,3,79680208896,483328,3002368,0,0,0,2770698,264.795654296875,0,84017152,87019520,86974464,15235486
1529510820,0,0,49528494498,2,79680208896,483328,3002368,0,0,0,2774125,118.37478637695312,0,84017152,87105536,87060480,15255478
1529510840,0,0,49578312972,4,79680208896,483328,3002368,0,0,0,2777749,317.4259338378906,0,84017152,87019520,86974464,15275444
1529510860,0,0,49644507734,3,79680208896,483328,3002368,0,0,0,2781129,154.83682250976562,0,84017152,87109632,87064576,15295456
1529510880,0,0,49704873043,3,79680208896,483328,3006464,0,0,0,2784520,188.62875366210938,0,84017152,87023616,86974464,15315460
1529510900,0,0,49780048585,2,79680208896,487424,3006464,0,0,0,2788209,136.6425018310547,0,84017152,87023616,86978560,15335475
1529510920,0,0,49834537935,3,79680208896,487424,3006464,0,0,0,2791593,229.0293426513672,0,84017152,87113728,87068672,15355446
1529510940,0,0,49894965582,3,79680208896,487424,3006464,0,0,0,2795250,204.86866760253906,0,84017152,87023616,86978560,15375417
1529510960,0,0,49934858304,2,79680208896,487424,3006464,0,0,0,2797120,116.61969757080078,0,84017152,87023616,86978560,15395505
1529510980,0,0,50027852921,3,79680208896,487424,3006464,0,0,0,2802613,197.96278381347656,0,84017152,87068672,87023616,15415462
1529511000,0,0,50087035575,3,79680208896,487424,3006464,0,0,0,2805986,200.8577880859375,0,84017152,87023616,86978560,15435434
1529511020,0,0,50162857088,2,79680208896,487424,3006464,0,0,0,2809432,120.31132507324219,0,84017152,87023616,86978560,15455492
1529511040,0,0,50229306422,3,79680208896,487424,3006464,0,0,0,2812817,173.1204833984375,0,84017152,87150592,87105536,15475482
1529511060,0,0,50288233474,3,79680208896,487424,3010560,0,0,0,2816473,220.8109130859375,0,84017152,87113728,87068672,15495479
1529511080,0,0,50343853802,3,79680208896,487424,3010560,0,0,0,2820127,229.6971893310547,0,84017152,87117824,87072768,15515511
1529511100,0,0,50383552132,2,79680208896,487424,3010560,0,0,0,2821981,112.96887969970703,0,84017152,87027712,86982656,15535429
