timestamp,homestead_cpu/limit,homestead_cpu/request,homestead_cpu/usage,homestead_cpu/usage_rate,homestead_filesystem/limit,homestead_filesystem/usage,homestead_memory/cache,homestead_memory/limit,homestead_memory/major_page_faults,homestead_memory/major_page_faults_rate,homestead_memory/page_faults,homestead_memory/page_faults_rate,homestead_memory/request,homestead_memory/rss,homestead_memory/usage,homestead_memory/working_set,homestead_uptime,sprout_cpu/limit,sprout_cpu/request,sprout_cpu/usage,sprout_cpu/usage_rate,sprout_filesystem/limit,sprout_filesystem/usage,sprout_memory/cache,sprout_memory/limit,sprout_memory/major_page_faults,sprout_memory/major_page_faults_rate,sprout_memory/page_faults,sprout_memory/page_faults_rate,sprout_memory/request,sprout_memory/rss,sprout_memory/usage,sprout_memory/working_set,sprout_uptime,bono_cpu/limit,bono_cpu/request,bono_cpu/usage,bono_cpu/usage_rate,bono_filesystem/limit,bono_filesystem/usage,bono_memory/cache,bono_memory/limit,bono_memory/major_page_faults,bono_memory/major_page_faults_rate,bono_memory/page_faults,bono_memory/page_faults_rate,bono_memory/request,bono_memory/rss,bono_memory/usage,bono_memory/working_set,bono_uptime
1529509440,0,0,866477144109,177,79680208896,282624,325562368,0,0,0,1818704,139.89854431152344,0,102748160,428429312,428371968,13790421,0,0,3218058329927,709,79680208896,253952,43548672,0,0,0,4519250,328.8706359863281,0,1158762496,1202311168,1202270208,13870317,0,0,45146751492,3,79680208896,466944,2965504,0,0,0,2528237,172.7343292236328,0,84004864,86970368,86921216,13875466
1529509460,0,0,869830502189,186,79680208896,282624,326909952,0,0,0,1821391,149.37899780273438,0,103235584,430223360,430166016,13810408,0,0,3226544422156,723,79680208896,253952,43667456,0,0,0,4522959,316.1922302246094,0,1158762496,1202556928,1202515968,13890325,0,0,45200541184,3,79680208896,466944,2965504,0,0,0,2531334,226.36642456054688,0,84004864,86970368,86925312,13895501
1529509480,0,0,874981250523,172,79680208896,282624,329023488,0,0,0,1825279,130.34817504882812,0,104566784,433680384,433618944,13830382,0,0,3238181642674,614,79680208896,253952,43888640,0,0,0,4528609,298.4381103515625,0,1158840320,1202843648,1202802688,13910320,0,0,45239386497,2,79680208896,466944,2965504,0,0,0,2533180,119.75850677490234,0,84004864,86970368,86925312,13915478
1529509500,0,0,877082464315,185,79680208896,282624,329871360,0,0,0,1826614,117.5888900756836,0,104820736,434790400,434733056,13850400,0,0,3251852738859,721,79680208896,253952,44077056,0,0,0,4535385,357.82354736328125,0,1158840320,1203003392,1202962432,13930250,0,0,45333205601,3,79680208896,466944,2965504,0,0,0,2538695,178.74114990234375,0,84004864,86970368,86925312,13935440
1529509520,0,0,880662534280,193,79680208896,282624,331284480,0,0,0,1828540,104.3321304321289,0,105414656,436744192,436686848,13870441,0,0,3263765112757,698,79680208896,253952,44224512,0,0,0,4540769,315.6013488769531,0,1158840320,1203187712,1203146752,13950288,0,0,45364466569,2,79680208896,466944,2965504,0,0,0,2540531,173.7887420654297,0,84004864,87060480,87015424,13955492
1529509540,0,0,883957337881,184,79680208896,282624,332607488,0,0,0,1831198,148.5852813720703,0,105824256,438431744,438374400,13890333,0,0,3276595241490,703,79680208896,253952,44404736,0,0,0,4546509,314.8128356933594,0,1158860800,1203265536,1203224576,13970307,0,0,45458450762,3,79680208896,466944,2969600,0,0,0,2545751,174.14447021484375,0,84008960,87068672,87023616,13975473
1529509560,0,0,889889364236,184,79680208896,282624,335024128,0,0,0,1835049,119.74341583251952,0,106184704,441286656,441229312,13910380,0,0,3301451129511,713,79680208896,253952,44744704,0,0,0,4557557,317.22393798828125,0,1158860800,1203654656,1203613696,13990297,0,0,45516633708,3,79680208896,466944,2969600,0,0,0,2549395,227.0933074951172,0,84008960,86978560,86933504,13995493
1529509580,0,0,892680872372,187,79680208896,282624,336134144,0,0,0,1836764,115.31258392333984,0,106487808,442683392,442626048,13930456,0,0,3314152583529,728,79680208896,253952,44916736,0,0,0,4563494,340.71240234375,0,1158860800,1203855360,1203814400,14010274,0,0,45595875004,3,79680208896,466944,2969600,0,0,0,2553976,173.45504760742188,0,84008960,86978560,86933504,14015490
1529509600,0,0,897535914706,180,79680208896,282624,338141184,0,0,0,1839882,116.0658187866211,0,107270144,445493248,445435904,13950423,0,0,3327007665715,701,79680208896,253952,45101056,0,0,0,4568745,286.3872985839844,0,1158860800,1204088832,1204047872,14030249,0,0,45644482535,2,79680208896,466944,2969600,0,0,0,2556732,151.7966766357422,0,84008960,86978560,86933504,14035421
1529509620,0,0,899504354199,184,79680208896,282624,338935808,0,0,0,1840969,102.0892333984375,0,107593728,446656512,446599168,13970421,0,0,3340199112212,705,79680208896,253952,45285376,0,0,0,4574746,321.1281433105469,0,1158860800,1204269056,1204228096,14050256,0,0,45705148193,3,79680208896,466944,2969600,0,0,0,2560392,202.74876403808597,0,84008960,86978560,86933504,14055461
1529509640,0,0,904263650506,182,79680208896,282624,340885504,0,0,0,1844681,142.28817749023438,0,108318720,449294336,449232896,13990387,0,0,3350730040774,700,79680208896,253952,45432832,0,0,0,4580023,351.244873046875,0,1158860800,1204420608,1204379648,14070242,0,0,45739316299,2,79680208896,466944,2969600,0,0,0,2562233,148.16671752929688,0,84008960,87105536,87060480,14075449
1529509660,0,0,906789779566,188,79680208896,282624,341884928,0,0,0,1846101,105.81114196777344,0,108777472,450707456,450650112,14010410,0,0,3367377547677,709,79680208896,253952,45662208,0,0,0,4587435,315.8149108886719,0,1158860800,1204596736,1204555776,14090320,0,0,45792918294,3,79680208896,466944,2969600,0,0,0,2565607,236.78587341308597,0,84008960,86978560,86933504,14095552
1529509680,0,0,908856893809,176,79680208896,282624,342757376,0,0,0,1847448,114.9100112915039,0,109010944,451842048,451784704,14030367,0,0,3375504099900,725,79680208896,253952,45772800,0,0,0,4591256,341.08245849609375,0,1158860800,1204719616,1204678656,14110276,0,0,45890920790,3,79680208896,466944,2969600,0,0,0,2571114,176.07420349121094,0,84008960,87105536,87060480,14115529
1529509700,0,0,915127953872,183,79680208896,282624,345317376,0,0,0,1852216,139.50968933105472,0,109961216,455335936,455278592,14050397,0,0,3400005089677,706,79680208896,253952,46116864,0,0,0,4602380,320.66217041015625,0,1158860800,1205100544,1205059584,14130278,0,0,45949871484,3,79680208896,466944,2969600,0,0,0,2574768,220.48768615722656,0,84008960,86978560,86933504,14135547
1529509720,0,0,918783629709,184,79680208896,282624,346796032,0,0,0,1854861,133.376953125,0,110743552,457646080,457588736,14070406,0,0,3409755736266,704,79680208896,253952,46256128,0,0,0,4607143,344.10064697265625,0,1158860800,1205243904,1205202944,14150351,0,0,45991117861,2,79680208896,466944,2969600,0,0,0,2576343,93.12398529052734,0,84008960,86978560,86933504,14155430
1529509740,0,0,922390115060,184,79680208896,282624,348254208,0,0,0,1856984,108.72091674804688,0,111259648,459567104,459509760,14090417,0,0,3423622109574,705,79680208896,253952,46448640,0,0,0,4613625,329.57427978515625,0,1158860800,1205436416,1205395456,14170261,0,0,46082018423,3,79680208896,471040,2973696,0,0,0,2581828,195.3398895263672,0,84008960,86982656,86937600,14175528
1529509760,0,0,925548307454,190,79680208896,282624,349495296,0,0,0,1858731,105.51749420166016,0,111669248,461287424,461230080,14110370,0,0,3440275201328,705,79680208896,253952,46682112,0,0,0,4620274,281.8179931640625,0,1158860800,1205661696,1205620736,14190221,0,0,46136933053,3,79680208896,471040,2973696,0,0,0,2585209,221.24545288085938,0,84008960,86982656,86937600,14195476
1529509780,0,0,929933684845,157,79680208896,282624,351260672,0,0,0,1861914,114.46793365478516,0,112660480,464011264,463953920,14130337,0,0,3452191777364,695,79680208896,253952,46850048,0,0,0,4626283,350.47198486328125,0,1158860800,1205837824,1205796864,14210259,0,0,46211718950,2,79680208896,471040,2973696,0,0,0,2588897,130.1114501953125,0,84008960,86982656,86937600,14215483
1529509800,0,0,933221328653,194,79680208896,282624,352600064,0,0,0,1864566,156.65628051757812,0,113098752,465813504,465756160,14150389,0,0,3469881465294,637,79680208896,253952,47124480,0,0,0,4635294,324.8681335449219,0,1158860800,1206108160,1206067200,14230344,0,0,46264101583,4,79680208896,471040,2973696,0,0,0,2592520,321.23486328125,0,84008960,86982656,86937600,14235461
1529509820,0,0,936526506064,184,79680208896,282624,353939456,0,0,0,1866954,133.19471740722656,0,113524736,467566592,467509248,14170318,0,0,3477513366290,670,79680208896,253952,47190016,0,0,0,4638727,301.64892578125,0,1158860800,1206177792,1206136832,14250291,0,0,46338252231,2,79680208896,471040,2973696,0,0,0,2595679,124.10663604736328,0,84008960,87072768,87027712,14255431
1529509840,0,0,940933486989,183,79680208896,282624,355733504,0,0,0,1869407,101.92771911621094,0,114184192,469991424,469934080,14190407,0,0,3497228982594,740,79680208896,253952,47460352,0,0,0,4647759,339.2100830078125,0,1158860800,1206398976,1206358016,14270308,0,0,46401096819,3,79680208896,471040,2977792,0,0,0,2599050,195.859619140625,0,84008960,87113728,87068672,14275475
1529509860,0,0,943095261814,202,79680208896,282624,356532224,0,0,0,1870744,125.37557220458984,0,114405376,471011328,470953984,14210379,0,0,3507739015419,714,79680208896,253952,47607808,0,0,0,4652244,304.7431945800781,0,1158860800,1206468608,1206427648,14290304,0,0,46439682181,2,79680208896,471040,2977792,0,0,0,2600898,119.63167572021484,0,84008960,87113728,87068672,14295460
1529509880,0,0,945735609727,180,79680208896,282624,357625856,0,0,0,1873217,169.44338989257812,0,114634752,472342528,472281088,14230373,0,0,3526344865393,720,79680208896,253952,47861760,0,0,0,4661087,342.6498107910156,0,1158860800,1206722560,1206681600,14310309,0,0,46504679487,3,79680208896,471040,2977792,0,0,0,2604571,188.41700744628903,0,84008960,86986752,86941696,14315465
1529509900,0,0,951670852524,186,79680208896,282624,359989248,0,0,0,1877345,130.02117919921878,0,115687424,475783168,475725824,14250395,0,0,3538442288139,745,79680208896,253952,48021504,0,0,0,4665307,259.97750854492193,0,1158860800,1206960128,1206919168,14330332,0,0,46595264332,3,79680208896,471040,2977792,0,0,0,2610063,200.88938903808597,0,84008960,86986752,86941696,14335509
1529509920,0,0,955262068303,179,79680208896,282624,361488384,0,0,0,1880018,133.66842651367188,0,116170752,477708288,477650944,14270345,0,0,3549740276283,704,79680208896,253952,48181248,0,0,0,4670593,329.8179016113281,0,1158860800,1207042048,1207001088,14350316,0,0,46659646306,3,79680208896,471040,2977792,0,0,0,2613740,198.48751831054688,0,84008960,87113728,87068672,14355461
1529509940,0,0,957204402200,180,79680208896,282624,362274816,0,0,0,1881083,99.02088928222656,0,116404224,478699520,478642176,14290429,0,0,3561647486109,703,79680208896,253952,48345088,0,0,0,4676379,342.0826416015625,0,1158860800,1207214080,1207173120,14370325,0,0,46693367396,3,79680208896,471040,2977792,0,0,0,2615576,165.30776977539062,0,84008960,86986752,86941696,14375518
1529509960,0,0,961743009457,175,79680208896,282624,364199936,0,0,0,1884507,132.49125671386722,0,117252096,481513472,481456128,14310429,0,0,3584712537973,717,79680208896,253952,48656384,0,0,0,4687037,331.4468994140625,0,1158860800,1207644160,1207603200,14390324,0,0,46786612732,3,79680208896,471040,2977792,0,0,0,2620516,169.9681854248047,0,84008960,87072768,87027712,14395503
1529509980,0,0,963606651499,174,79680208896,282624,364998656,0,0,0,1885577,99.95792388916016,0,117514240,482594816,482537472,14330410,0,0,3596071070408,717,79680208896,253952,48816128,0,0,0,4692392,338.275634765625,0,1158860800,1207803904,1207762944,14410311,0,0,46846631404,3,79680208896,471040,2977792,0,0,0,2624193,209.09661865234372,0,84008960,87052288,87007232,14415447
1529510000,0,0,970381497013,180,79680208896,282624,367796224,0,0,0,1889757,111.5439224243164,0,118464512,486305792,486248448,14350390,0,0,3608033519350,707,79680208896,253952,48984064,0,0,0,4697778,318.42169189453125,0,1158860800,1207971840,1207930880,14430258,0,0,46886426566,2,79680208896,471040,2977792,0,0,0,2626040,108.60604858398438,0,84008960,87113728,87068672,14435470
1529510020,0,0,973087489579,175,79680208896,282624,368947200,0,0,0,1891848,135.99485778808594,0,118734848,487804928,487747584,14370399,0,0,3623164174164,699,79680208896,253952,49197056,0,0,0,4704565,313.96270751953125,0,1158860800,1208139776,1208098816,14450263,0,0,46979471234,3,79680208896,471040,2981888,0,0,0,2631521,200.03884887695312,0,84008960,86990848,86945792,14455534
1529510040,0,0,975409276892,184,79680208896,282624,369881088,0,0,0,1892959,88.45748901367188,0,119123968,489037824,488980480,14390325,0,0,3633219451629,697,79680208896,253952,49340416,0,0,0,4709318,329.7087707519531,0,1158860800,1208328192,1208287232,14470344,0,0,47044136014,3,79680208896,475136,2981888,0,0,0,2635191,192.5614776611328,0,84008960,86990848,86945792,14475496
1529510060,0,0,980825617286,187,79680208896,282624,372035584,0,0,0,1896257,114.34992980957031,0,120008704,492064768,492007424,14410412,0,0,3654841286004,711,79680208896,253952,49639424,0,0,0,4719040,319.813720703125,0,1158860800,1208623104,1208582144,14490313,0,0,47102006529,3,79680208896,475136,2981888,0,0,0,2638858,205.9601287841797,0,84008960,87080960,87035904,14495423
1529510080,0,0,983038353435,189,79680208896,282624,372912128,0,0,0,1897612,115.94723510742188,0,120315904,493314048,493256704,14430430,0,0,3666661936007,706,79680208896,253952,49807360,0,0,0,4724445,323.0422058105469,0,1158860800,1208795136,1208754176,14510336,0,0,47162057793,3,79680208896,475136,2981888,0,0,0,2642531,195.47401428222656,0,84008960,87080960,87035904,14515439
1529510100,0,0,988210235349,176,79680208896,282624,375103488,0,0,0,1901622,136.75253295898438,0,121004032,496132096,496070656,14450404,0,0,3679218323046,702,79680208896,253952,49979392,0,0,0,4729847,302.3438415527344,0,1158860800,1208840192,1208799232,14530317,0,0,47234217133,2,79680208896,475136,2981888,0,0,0,2646232,136.65449523925778,0,84008960,87076864,87031808,14535430
1529510120,0,0,990145991211,180,79680208896,282624,375902208,0,0,0,1902751,105.17723083496094,0,121475072,497496064,497438720,14470334,0,0,3697684312497,692,79680208896,253952,50245632,0,0,0,4738931,340.887939453125,0,1158860800,1209171968,1209131008,14550220,0,0,47289926535,3,79680208896,475136,2981888,0,0,0,2649337,207.6261444091797,0,84008960,87117824,87072768,14555470
1529510140,0,0,995113463587,196,79680208896,282624,377790464,0,0,0,1906442,146.23475646972656,0,122048512,499896320,499834880,14490329,0,0,3709965471524,721,79680208896,253952,50409472,0,0,0,4745094,361.9020080566406,0,1158860800,1209270272,1209229312,14570293,0,0,47351366060,3,79680208896,475136,2981888,0,0,0,2653003,206.474609375,0,84017152,87089152,87044096,14575437
1529510160,0,0,998560349335,195,79680208896,282624,379101184,0,0,0,1907641,68.15508270263672,0,122753024,501911552,501854208,14510425,0,0,3721711985260,700,79680208896,253952,50577408,0,0,0,4749642,271.063720703125,0,1158860800,1209561088,1209520128,14590322,0,0,47389317012,2,79680208896,475136,2981888,0,0,0,2654846,135.66197204589844,0,84017152,87126016,87080960,14595565
1529510180,0,0,1003134547132,175,79680208896,282624,380997632,0,0,0,1910799,121.3238296508789,0,123408384,504500224,504442880,14530423,0,0,3734976773204,696,79680208896,253952,50765824,0,0,0,4755981,332.9312744140625,0,1158860800,1209708544,1209667584,14610351,0,0,47508712476,3,79680208896,475136,2985984,0,0,0,2662133,208.5079040527344,0,84017152,87003136,86958080,14615498
1529510200,0,0,1005747437881,184,79680208896,282624,382107648,0,0,0,1912286,104.7337417602539,0,123904000,506130432,506073088,14550360,0,0,3754727310240,707,79680208896,253952,51040256,0,0,0,4765043,324.6455078125,0,1158860800,1210023936,1209982976,14630303,0,0,47545254330,2,79680208896,475136,2985984,0,0,0,2663981,127.44203186035156,0,84017152,87089152,87044096,14635422
1529510220,0,0,1008343717899,177,79680208896,282624,383193088,0,0,0,1914311,138.62904357910156,0,124289024,507506688,507449344,14570414,0,0,3766089065671,695,79680208896,253952,51200000,0,0,0,4771248,379.654296875,0,1158860800,1210060800,1210019840,14650272,0,0,47581077361,2,79680208896,475136,2985984,0,0,0,2665827,135.97735595703122,0,84017152,87003136,86958080,14655422
1529510240,0,0,1012874147371,178,79680208896,282624,385097728,0,0,0,1917668,132.17945861816406,0,124882944,510099456,510042112,14590416,0,0,3778042461271,690,79680208896,253952,51372032,0,0,0,4775737,259.4090576171875,0,1158860800,1210359808,1210318848,14670221,0,0,47674645132,3,79680208896,475136,2985984,0,0,0,2671070,173.36935424804688,0,84017152,87003136,86958080,14675430
1529510260,0,0,1015186543462,191,79680208896,282624,385998848,0,0,0,1919380,141.408935546875,0,125214720,511287296,511229952,14610302,0,0,3791511384221,711,79680208896,253952,51560448,0,0,0,4782541,359.3309326171875,0,1158860800,1210548224,1210507264,14690332,0,0,47737374743,3,79680208896,475136,2985984,0,0,0,2674739,189.30581665039062,0,84017152,87003136,86958080,14695522
1529510280,0,0,1020722421811,184,79680208896,282624,388247552,0,0,0,1923131,124.74999237060548,0,125947904,514252800,514195456,14630409,0,0,3804366093858,714,79680208896,253952,51736576,0,0,0,4788746,344.810546875,0,1158860800,1210724352,1210683392,14710299,0,0,47791109047,4,79680208896,475136,2985984,0,0,0,2678397,295.4131774902344,0,84017152,87003136,86958080,14715519
1529510300,0,0,1023371356924,182,79680208896,282624,389328896,0,0,0,1924566,98.86507415771484,0,126513152,515923968,515866624,14650341,0,0,3820751274182,715,79680208896,253952,51961856,0,0,0,4795690,303.0321960449219,0,1158860800,1210822656,1210781696,14730314,0,0,47860014042,2,79680208896,475136,2985984,0,0,0,2682088,150.58277893066406,0,84017152,87089152,87044096,14735414
1529510320,0,0,1029036676913,181,79680208896,282624,391659520,0,0,0,1927795,103.53620147705078,0,127279104,519032832,518975488,14670383,0,0,3831366414066,696,79680208896,253952,52117504,0,0,0,4800739,331.3733825683594,0,1158840320,1211015168,1210974208,14750300,0,0,47920746065,3,79680208896,475136,2990080,0,0,0,2685744,198.6133728027344,0,84017152,87007232,86962176,14755501
1529510340,0,0,1031786141559,178,79680208896,282624,392814592,0,0,0,1930448,172.0217742919922,0,127721472,520564736,520507392,14690353,0,0,3849342860540,708,79680208896,253952,52363264,0,0,0,4808972,324.4551086425781,0,1158840320,1211322368,1211281408,14770309,0,0,47955485187,2,79680208896,475136,2990080,0,0,0,2687580,145.18505859375,0,84017152,87134208,87089152,14775556
1529510360,0,0,1033600473284,180,79680208896,282624,393564160,0,0,0,1931510,105.83190155029295,0,127942656,521633792,521576448,14710401,0,0,3861515896944,709,79680208896,253952,52535296,0,0,0,4814742,336.3653869628906,0,1159032832,1211645952,1211604992,14790176,0,0,48017670007,3,79680208896,479232,2990080,0,0,0,2690981,170.23155212402344,0,84017152,87007232,86962176,14795421
1529510380,0,0,1038807230104,180,79680208896,282624,395718656,0,0,0,1935511,138.69801330566406,0,128659456,524435456,524378112,14730325,0,0,3874807053523,702,79680208896,253952,52723712,0,0,0,4820933,327.24932861328125,0,1158840320,1211641856,1211600896,14810154,0,0,48112186541,3,79680208896,479232,2990080,0,0,0,2695922,164.35548400878906,0,84017152,87007232,86962176,14815495
1529510400,0,0,1041388095510,192,79680208896,282624,396718080,0,0,0,1936660,85.62940979003906,0,129175552,525942784,525885440,14750343,0,0,3886819846531,722,79680208896,253952,52883456,0,0,0,4826160,314.5897216796875,0,1158840320,1211723776,1211682816,14830171,0,0,48174420904,3,79680208896,479232,2990080,0,0,0,2699576,185.3695526123047,0,84017152,87007232,86962176,14835480
1529510420,0,0,1046363571154,182,79680208896,282624,398753792,0,0,0,1940110,126.58269500732422,0,129888256,528642048,528584704,14770433,0,0,3906034271294,702,79680208896,253952,53157888,0,0,0,4834259,295.9690856933594,0,1158840320,1211998208,1211957248,14850261,0,0,48208268937,2,79680208896,479232,2990080,0,0,0,2701136,125.75431823730469,0,84017152,87097344,87052288,14855525
1529510440,0,0,1050273052921,176,79680208896,282624,400400384,0,0,0,1942848,123.81878662109376,0,130568192,531070976,531013632,14790448,0,0,3918489804194,701,79680208896,253952,53334016,0,0,0,4840265,338.0437927246094,0,1158840320,1212174336,1212133376,14870251,0,0,48293375126,3,79680208896,479232,2994176,0,0,0,2706322,220.17062377929688,0,84017152,87101440,87056384,14875506
1529510460,0,0,1054067001010,189,79680208896,282624,401891328,0,0,0,1944719,93.6209716796875,0,131096576,533098496,533041152,14810278,0,0,3925651547179,700,79680208896,253952,53436416,0,0,0,4844117,376.6483154296875,0,1158840320,1212403712,1212362752,14890157,0,0,48331778886,2,79680208896,479232,2994176,0,0,0,2708176,120.44501495361328,0,84017152,87097344,87052288,14895510
1529510480,0,0,1056785269236,174,79680208896,282624,403058688,0,0,0,1946747,130.30551147460938,0,131567616,534732800,534675456,14830315,0,0,3948406340225,694,79680208896,253952,53755904,0,0,0,4855414,344.87677001953125,0,1158840320,1212596224,1212555264,14910246,0,0,48390662943,3,79680208896,479232,2994176,0,0,0,2711551,190.8961944580078,0,84017152,87011328,86966272,14915519
1529510500,0,0,1060489999192,199,79680208896,282624,404447232,0,0,0,1948853,113.16866302490234,0,132235264,536694784,536637440,14850303,0,0,3958000801552,719,79680208896,253952,53886976,0,0,0,4859259,288.300537109375,0,1158840320,1212796928,1212755968,14930197,0,0,48479762058,3,79680208896,479232,2994176,0,0,0,2717024,201.62042236328125,0,84017152,87101440,87056384,14935503
1529510520,0,0,1064288341102,151,79680208896,282624,405872640,0,0,0,1952337,138.57002258300778,0,133046272,538918912,538861568,14870278,0,0,3970435227871,498,79680208896,253952,54136832,0,0,0,4866643,296.2606201171875,0,1158840320,1213104128,1213063168,14950156,0,0,48553113830,2,79680208896,479232,2994176,0,0,0,2720724,137.58193969726562,0,84017152,87011328,86966272,14955527
1529510540,0,0,1067294577556,197,79680208896,282624,407056384,0,0,0,1953841,98.68345642089844,0,133812224,540893184,540835840,14890297,0,0,3989635394838,786,79680208896,253952,54358016,0,0,0,4874368,316.581298828125,0,1159266304,1213751296,1213710336,14970185,0,0,48608830951,3,79680208896,479232,2994176,0,0,0,2724383,240.52899169921875,0,84017152,87138304,87093248,14975441
1529510560,0,0,1072184943375,189,79680208896,282624,409042944,0,0,0,1957821,153.8410186767578,0,134815744,543977472,543916032,14910343,0,0,4004203778817,788,79680208896,253952,54583296,0,0,0,4880160,313.6602478027344,0,1158901760,1213485056,1213444096,14990249,0,0,48685042593,2,79680208896,479232,2994176,0,0,0,2728066,144.62423706054688,0,84017152,87138304,87093248,14995522
1529510580,0,0,1074988581054,193,79680208896,282624,410144768,0,0,0,1959257,99.23196411132812,0,135340032,545484800,545427456,14930281,0,0,4018798786540,770,79680208896,253952,54763520,0,0,0,4885661,290.4259338378906,0,1158934528,1213698048,1213657088,15010183,0,0,48748518736,3,79680208896,479232,2994176,0,0,0,2731447,211.9873809814453,0,84017152,87101440,87056384,15015492
1529510600,0,0,1079454968460,204,79680208896,282624,411770880,0,0,0,1963264,183.77084350585938,0,136192000,548065280,548007936,14950402,0,0,4029181535141,767,79680208896,253952,54923264,0,0,0,4889830,308.21112060546875,0,1159311360,1214259200,1214218240,15030214,0,0,48817970471,3,79680208896,479232,2998272,0,0,0,2734845,156.12733459472656,0,84017152,87015424,86970368,15035439
1529510620,0,0,1083074072477,185,79680208896,282624,413200384,0,0,0,1965115,94.83067321777344,0,136871936,550178816,550121472,14970359,0,0,4041257314099,730,79680208896,253952,55054336,0,0,0,4894043,254.8148498535156,0,1158938624,1214111744,1214070784,15050211,0,0,48854790181,2,79680208896,479232,2998272,0,0,0,2736686,145.455322265625,0,84017152,87142400,87097344,15055466
1529510640,0,0,1085409353548,211,79680208896,282624,414048256,0,0,0,1967116,181.1584014892578,0,137289728,551452672,551395328,14990353,0,0,4065757478567,766,79680208896,253952,55365632,0,0,0,4902955,278.6446533203125,0,1158938624,1214402560,1214361600,15070275,0,0,48955380366,3,79680208896,483328,2998272,0,0,0,2741920,176.52239990234375,0,84017152,87101440,87056384,15075477
1529510660,0,0,1088965735231,202,79680208896,282624,415375360,0,0,0,1968188,60.95757293701172,0,138543104,553926656,553869312,15010359,0,0,4076939743828,743,79680208896,253952,55590912,0,0,0,4907136,277.84039306640625,0,1158938624,1214644224,1214603264,15090254,0,0,49006171334,4,79680208896,483328,2998272,0,0,0,2745540,316.8641357421875,0,84017152,87015424,86970368,15095468
1529510680,0,0,1094847746319,196,79680208896,282624,417562624,0,0,0,1971990,127.19184112548828,0,139554816,557232128,557174784,15030259,0,0,4085541950668,671,79680208896,253952,55701504,0,0,0,4911341,328.1280212402344,0,1158938624,1214640128,1214599168,15110176,0,0,49050847293,2,79680208896,483328,2998272,0,0,0,2747404,98.71544647216795,0,84017152,87142400,87097344,15115484
1529510700,0,0,1099825817925,175,79680208896,282624,419491840,0,0,0,1975999,141.45005798339844,0,140238848,559857664,559800320,15050320,0,0,4098913153933,778,79680208896,253952,55848960,0,0,0,4915720,254.8116607666016,0,1158938624,1214787584,1214746624,15130226,0,0,49149850274,3,79680208896,483328,2998272,0,0,0,2752918,187.01319885253903,0,84017152,87101440,87056384,15135443
1529510720,0,0,1103097322784,238,79680208896,282624,420667392,0,0,0,1978444,178.46543884277344,0,141004800,561786880,561729536,15070286,0,0,4111591239709,637,79680208896,253952,56033280,0,0,0,4921334,282.1994323730469,0,1158938624,1214971904,1214930944,15150177,0,0,49212741938,3,79680208896,483328,2998272,0,0,0,2756573,191.37782287597656,0,84017152,87015424,86970368,15155438
1529510740,0,0,1106310653661,172,79680208896,282624,421945344,0,0,0,1980175,93.0842056274414,0,141307904,563347456,563290112,15090270,0,0,4135092443881,731,79680208896,253952,56352768,0,0,0,4930997,300.9334411621094,0,1158938624,1215410176,1215369216,15170218,0,0,49265707367,4,79680208896,483328,3002368,0,0,0,2760230,299.8401184082031,0,84017152,87019520,86974464,15175441
1529510760,0,0,1109821941561,211,79680208896,282624,423235584,0,0,0,1982006,110.40166473388672,0,142032896,565350400,565293056,15110325,0,0,4145659787369,766,79680208896,253952,56545280,0,0,0,4935854,352.1849060058594,0,1158938624,1215483904,1215442944,15190175,0,0,49310230536,2,79680208896,483328,3002368,0,0,0,2762093,103.53173065185548,0,84017152,87019520,86974464,15195521
1529510780,0,0,1115669432384,196,79680208896,282624,425435136,0,0,0,1985775,126.4119110107422,0,142778368,568229888,568172544,15130388,0,0,4167969556748,723,79680208896,253952,56791040,0,0,0,4945184,302.4469299316406,0,1158938624,1215737856,1215692800,15210289,0,0,49403789254,3,79680208896,483328,3002368,0,0,0,2767329,177.94053649902344,0,84017152,87019520,86974464,15215444
1529510800,0,0,1119090856029,161,79680208896,282624,426704896,0,0,0,1988195,114.23734283447266,0,143298560,570130432,570073088,15150302,0,0,4175599845099,517,79680208896,253952,56893440,0,0,0,4949243,275.17242431640625,0,1158938624,1215913984,1215873024,15230165,0,0,49454562643,3,79680208896,483328,3002368,0,0,0,2770698,264.795654296875,0,84017152,87019520,86974464,15235486
1529510820,0,0,1121365162721,192,79680208896,282624,427593728,0,0,0,1989035,71.08025360107422,0,143613952,571297792,571240448,15170285,0,0,4194917107213,763,79680208896,253952,57151488,0,0,0,4957264,317.00872802734375,0,1158938624,1216090112,1216049152,15250263,0,0,49528494498,2,79680208896,483328,3002368,0,0,0,2774125,118.37478637695312,0,84017152,87105536,87060480,15255478
1529510840,0,0,1124228931631,214,79680208896,282624,428617728,0,0,0,1991563,189.6753387451172,0,144723968,573411328,573353984,15190355,0,0,4203723217220,745,79680208896,253952,57253888,0,0,0,4961147,328.8577880859375,0,1158938624,1216311296,1216270336,15270227,0,0,49578312972,4,79680208896,483328,3002368,0,0,0,2777749,317.4259338378906,0,84017152,87019520,86974464,15275444
1529510860,0,0,1127809989865,181,79680208896,282624,429912064,0,0,0,1993966,121.87923431396484,0,145129472,575148032,575090688,15210328,0,0,4216286014344,652,79680208896,253952,57536512,0,0,0,4966849,296.3738098144531,0,1158938624,1216475136,1216434176,15290240,0,0,49644507734,3,79680208896,483328,3002368,0,0,0,2781129,154.83682250976562,0,84017152,87109632,87064576,15295456
